4.51699E+2	7.56300E+1	7.15470E+1	5.43090E+1	5.83454E+2	6.01381E+0	NaN	3.01609E-4	NaN	8.42787E-1	5.50730E+1	NaN
4.61700E+2	7.56330E+1	7.15470E+1	5.43090E+1	5.84514E+2	4.47629E+0	NaN	3.00750E-4	NaN	8.42787E-1	5.50750E+1	NaN
4.71700E+2	7.56330E+1	7.15470E+1	5.43070E+1	5.84691E+2	3.35597E+0	NaN	3.00750E-4	NaN	8.42815E-1	5.50800E+1	NaN
4.81699E+2	7.56370E+1	7.15500E+1	5.43050E+1	5.83571E+2	2.50312E+0	NaN	3.00321E-4	NaN	8.42844E-1	5.50800E+1	NaN
4.91701E+2	7.56340E+1	7.15500E+1	5.43050E+1	5.83865E+2	1.88242E+0	NaN	3.01825E-4	NaN	8.42844E-1	5.50840E+1	NaN
5.01701E+2	7.56340E+1	7.15560E+1	5.43060E+1	5.84870E+2	1.42195E+0	NaN	3.01609E-4	NaN	8.42829E-1	5.50760E+1	NaN
5.11700E+2	7.56350E+1	7.15590E+1	5.43060E+1	5.84159E+2	1.07759E+0	NaN	3.00214E-4	NaN	8.42829E-1	5.50860E+1	NaN
5.21702E+2	7.54920E+1	7.15590E+1	5.43070E+1	5.84810E+2	8.21521E-1	NaN	3.00643E-4	NaN	8.42815E-1	5.50870E+1	NaN
5.31701E+2	7.56400E+1	7.15560E+1	5.43050E+1	5.83982E+2	6.27698E-1	NaN	3.00750E-4	NaN	8.42844E-1	5.50870E+1	NaN
5.41701E+2	7.56420E+1	7.15560E+1	5.43050E+1	5.84929E+2	4.86913E-1	NaN	3.00321E-4	NaN	8.42844E-1	5.50910E+1	NaN
5.51702E+2	7.56420E+1	7.15600E+1	5.43060E+1	5.82522E+2	3.79069E-1	NaN	3.00643E-4	NaN	8.42829E-1	5.50910E+1	NaN
5.61702E+2	7.56410E+1	7.15600E+1	5.43060E+1	5.83982E+2	3.00666E-1	NaN	3.00643E-4	NaN	8.42829E-1	5.50910E+1	NaN
5.71702E+2	7.56390E+1	7.15600E+1	5.43090E+1	5.84395E+2	2.39617E-1	NaN	3.01609E-4	NaN	8.42787E-1	5.50930E+1	NaN
5.81702E+2	7.56430E+1	7.15600E+1	5.43080E+1	5.84159E+2	1.94737E-1	NaN	3.00750E-4	NaN	8.42801E-1	5.50930E+1	NaN
5.91701E+2	7.56410E+1	7.15460E+1	5.43080E+1	5.83513E+2	1.60209E-1	NaN	3.00750E-4	NaN	8.42801E-1	5.50970E+1	NaN
6.01702E+2	7.56410E+1	7.15660E+1	5.43100E+1	5.83924E+2	1.33388E-1	NaN	3.01287E-4	NaN	8.42773E-1	5.50960E+1	NaN
6.11701E+2	7.56450E+1	7.15660E+1	5.42120E+1	5.84041E+2	1.12854E-1	NaN	3.00750E-4	NaN	8.44166E-1	5.50960E+1	NaN
6.21702E+2	7.56420E+1	7.15660E+1	5.43120E+1	5.85645E+2	9.70623E-2	NaN	3.01287E-4	NaN	8.42744E-1	5.50970E+1	NaN
6.31702E+2	7.56420E+1	7.15650E+1	5.43130E+1	5.84041E+2	8.45769E-2	NaN	3.01179E-4	NaN	8.42730E-1	5.50970E+1	NaN
6.41702E+2	7.56450E+1	7.15660E+1	5.43130E+1	5.84632E+2	7.44645E-2	NaN	3.00643E-4	NaN	8.42730E-1	5.51030E+1	NaN
6.51703E+2	7.56450E+1	7.15660E+1	5.43140E+1	5.84632E+2	6.67860E-2	NaN	3.02148E-4	NaN	8.42716E-1	5.51030E+1	NaN
6.61703E+2	7.56470E+1	7.15690E+1	5.43150E+1	5.83103E+2	6.03970E-2	NaN	3.00750E-4	NaN	8.42702E-1	5.51030E+1	NaN
6.71703E+2	7.56450E+1	7.15690E+1	5.43150E+1	5.84395E+2	5.55033E-2	NaN	3.00321E-4	NaN	8.42702E-1	5.51030E+1	NaN
6.81704E+2	7.56450E+1	7.15650E+1	5.43170E+1	5.83982E+2	5.13946E-2	NaN	3.00643E-4	NaN	8.42673E-1	5.50980E+1	NaN
