Temp (Ohm) (X58257),Temp (Ohm) (X53853),Temp (Ohm) (X53851),Temp (Ohm) (X53871)
3421.54,427.709,458.67,489.279
3420.0,427.685,458.67,489.245
3421.87,427.685,458.72,489.239
3421.52,427.64,458.596,489.239
3421.52,427.627,458.797,489.284
3420.25,427.627,458.816,488.599
3420.18,427.66,458.816,489.391
3420.18,427.66,458.802,489.417
3419.99,427.671,458.799,489.417
3419.99,427.699,458.799,489.415
3420.3,427.699,458.769,489.436
3421.8,427.77,458.769,489.416
3421.8,427.353,458.749,489.352
3423.2,427.785,458.746,489.352
3423.2,427.723,458.746,489.35
3422.56,427.723,458.846,489.382
3421.9,427.675,458.846,489.382
3421.9,427.709,458.893,489.452
3421.54,427.709,458.878,489.452
3423.17,427.758,458.878,489.512
3421.9,427.758,458.849,489.526
3421.88,427.805,458.41,489.526
3421.88,427.874,458.869,489.477
3423.93,427.874,458.819,489.477
3423.86,427.867,458.819,489.467
3423.86,427.867,458.855,489.416
3424.55,427.827,458.857,489.416
3424.55,427.792,458.857,489.407
3424.03,427.792,458.919,489.439
3423.14,427.757,458.919,489.513
3423.14,427.757,458.957,489.505
3422.43,427.793,458.95,489.505
3422.43,427.835,458.95,489.566
3422.58,427.835,458.953,489.594
3423.0,427.846,458.953,489.594
3423.0,427.834,458.91,489.615
3424.32,427.902,458.905,489.615
3423.52,427.918,458.905,489.585
3425.6,427.918,458.934,489.49
3425.64,427.902,458.29,489.49
3425.64,427.855,458.98,489.499
3424.95,427.855,458.995,489.499
3424.54,427.847,458.995,489.567
3424.54,427.847,459.034,489.581
3424.04,427.864,458.953,489.581
3424.04,427.879,459.04,489.634
3424.04,427.879,458.995,489.403
3424.84,427.953,458.995,489.652
3424.84,427.953,458.982,489.587
3426.27,427.971,458.976,489.587
3426.27,427.896,458.976,489.549
3426.65,427.896,459.001,489.558
3426.2,427.889,459.001,489.558
3426.2,427.778,459.085,489.602
3425.41,427.915,459.09,489.602
3420.78,427.891,459.09,489.698
3424.13,427.891,459.06,489.679
3424.3,427.949,459.06,489.679
3424.3,427.965,459.058,489.712
3425.49,427.965,459.058,489.712
3425.93,428.016,459.058,489.73
3425.93,428.016,459.059,489.739
3427.27,428.06,459.059,489.739
3427.27,428.023,459.048,489.633
3427.82,428.023,459.069,489.217
3427.84,427.991,459.069,489.645
3427.84,427.991,459.164,489.704
3427.31,427.964,459.147,489.704
3427.31,427.977,459.147,489.749
3425.9,427.977,459.181,489.813
3426.04,428.002,459.181,489.813
3426.04,427.847,459.118,489.825
3427.16,428.099,459.122,489.825
3427.16,428.075,459.122,489.801
3428.46,428.075,459.1,489.733
3429.07,428.112,459.1,489.733
3429.07,428.06,459.16,489.711
3429.04,428.06,459.16,489.711
3428.14,428.048,459.16,489.734
3428.7,428.048,459.224,489.789
3427.51,428.041,458.873,489.789
3427.51,428.055,459.237,489.84
3427.32,428.055,459.174,489.84
3428.31,428.141,459.174,489.854
3428.31,428.141,459.178,489.862
3429.8,428.165,459.184,489.862
3429.8,428.135,459.184,489.786
3430.07,428.135,459.193,489.863
3429.88,428.106,459.193,489.838
3429.88,428.106,459.299,489.844
3428.21,428.082,459.299,489.844
3428.21,428.1,459.299,489.942
3428.33,428.1,459.29,489.949
3428.2,428.14,459.29,489.949
3428.2,428.076,459.267,489.967
3428.79,428.164,459.252,489.967
3429.86,428.222,459.252,489.971
3431.03,428.222,459.235,489.872
3430.89,428.229,458.618,489.872
3430.89,428.179,459.281,489.862
3431.4,428.179,459.309,489.862
3430.31,428.126,459.309,489.925
3430.31,428.126,459.348,489.895
3429.51,428.14,459.28,489.895
3429.51,428.176,459.352,490.002
3429.43,428.176,459.332,489.755
3430.49,428.256,459.332,490.014
3430.49,428.256,459.308,489.997
3431.5,428.276,459.314,489.997
3431.5,428.243,459.314,489.964
3432.59,428.243,459.339,489.927
3432.29,428.242,459.339,489.927
3432.29,428.099,459.348,489.916
3431.29,428.177,459.409,489.916
3428.77,428.168,459.409,489.959
3430.73,428.168,459.425,490.06
3430.47,428.222,459.425,490.06
3430.47,428.235,459.424,490.092
3430.48,428.235,459.423,490.092
3430.68,428.273,459.423,490.096
3430.68,428.273,459.4,490.115
3431.4,428.33,459.379,490.115
3431.4,428.353,459.378,490.058
3433.29,428.353,459.378,489.597
3433.65,428.313,459.378,490.013
3433.65,428.313,459.42,490.027
3433.77,428.318,459.484,490.027
3433.77,428.333,459.484,490.042
3433.89,428.333,459.5,490.061
3432.7,428.287,459.5,490.061
3432.7,428.179,459.527,490.11
3432.05,428.281,459.535,490.11
3428.52,428.324,459.535,490.179
3432.25,428.324,459.504,490.21
3432.45,428.376,459.504,490.21
3432.45,428.393,459.476,490.206
3433.16,428.393,459.441,490.206
3434.26,428.424,459.441,490.171
3434.26,428.424,459.453,490.118
3434.57,428.416,459.447,490.118
3434.57,428.381,459.504,490.098
3435.11,428.381,459.541,489.665
3434.94,428.359,459.541,490.141
3434.94,428.359,459.569,490.141
3434.38,428.353,459.588,490.141
3434.38,428.356,459.588,490.206
3434.0,428.356,459.598,490.205
3433.29,428.392,459.598,490.205
3433.29,428.25,459.567,490.28
3434.22,428.471,459.53,490.28
3434.22,428.469,459.53,490.271
3435.91,428.469,459.532,490.228
3436.22,428.475,459.532,490.228
3436.22,428.478,459.568,490.187
3436.42,428.478,459.59,490.187
3436.4,428.453,459.59,490.187
3436.19,428.453,459.636,490.228
3435.03,428.397,459.421,490.228
3435.03,428.428,459.662,490.317
3434.3,428.428,459.67,490.317
3434.48,428.453,459.67,490.375
3434.48,428.453,459.639,490.386
3435.47,428.553,459.609,490.386
3435.47,428.544,459.609,490.343
3436.24,428.544,459.614,490.34
3437.43,428.576,459.614,490.34
3437.43,428.08,459.651,490.319
3437.72,428.519,459.69,490.319
3437.72,428.485,459.69,490.353
3436.48,428.485,459.763,490.37
3436.0,428.522,459.763,490.37
3436.0,428.558,459.726,490.457
3436.06,428.558,459.713,490.457
3436.95,428.615,459.713,490.457
3437.88,428.615,459.673,490.368
3438.77,428.621,459.077,490.368
3438.77,428.589,459.778,490.365
3438.74,428.589,459.733,490.365
3438.33,428.552,459.733,490.377
3438.33,428.552,459.792,490.411
3436.86,428.539,459.798,490.411
3436.86,428.594,459.808,490.49
3437.14,428.594,459.779,490.111
3438.18,428.681,459.779,490.486
3438.18,428.681,459.734,490.477
3439.76,428.675,459.749,490.477
3439.76,428.663,459.749,490.402
3439.86,428.663,459.806,490.417
3439.25,428.597,459.806,490.417
3439.25,428.473,459.864,490.463
3438.03,428.578,459.852,490.463
3434.97,428.604,459.852,490.553
3437.71,428.604,459.842,490.563
3438.08,428.682,459.842,490.563
3438.08,428.709,459.808,490.562
3438.85,428.709,459.79,490.562
3438.12,428.698,459.79,490.543
3439.37,428.698,459.791,490.515
3440.8,428.722,459.82,490.515
3440.8,428.686,459.881,490.486
3440.91,428.686,459.859,490.001
3439.6,428.638,459.859,490.535
3439.6,428.638,459.912,490.522
3439.26,428.622,459.934,490.522
3439.26,428.644,459.934,490.54
3439.04,428.644,459.936,490.617
3439.32,428.67,459.936,490.617
3439.32,428.526,459.946,490.629
3439.65,428.766,459.865,490.629
3433.99,428.794,459.865,490.653
3441.04,428.794,459.859,490.611
3441.26,428.805,459.859,490.611
3441.26,428.792,459.886,490.547
3442.16,428.792,459.92,490.547
3440.73,428.782,459.92,490.573
3441.91,428.782,459.964,490.596
3440.81,428.699,459.747,490.596
3440.81,428.734,460.024,490.685
3440.11,428.734,459.984,490.685
3440.32,428.804,459.984,490.729
3440.32,428.804,459.918,490.69
3441.52,428.834,459.914,490.69
3441.52,428.843,459.914,490.665
3443.01,428.843,459.934,490.693
3443.19,428.812,459.934,490.629
3443.19,428.151,460.015,490.646
3442.39,428.762,460.03,490.646
3442.39,428.77,460.03,490.71
3441.92,428.77,460.075,490.744
3441.7,428.777,460.075,490.744
3441.7,428.787,460.075,490.762
3441.42,428.787,460.065,490.762
3443.24,428.825,460.065,490.8
3441.75,428.825,460.034,490.797
3441.81,428.889,459.653,490.797
3441.81,428.904,460.01,490.758
3442.53,428.904,459.991,490.758
3443.4,428.916,459.991,490.743
3443.4,428.916,460.029,490.713
3444.16,428.946,460.033,490.713
3444.16,428.878,460.033,490.692
3444.53,428.878,460.131,490.766
3443.75,428.838,460.131,490.814
3443.75,428.838,460.167,490.837
3442.89,428.872,460.148,490.837
3442.89,428.88,460.148,490.876
3442.44,428.88,460.145,490.876
3442.94,428.917,460.145,490.876
3442.94,428.875,460.105,490.877
3445.19,428.982,460.111,490.877
3442.89,429.006,460.111,490.871
3445.7,429.006,460.113,490.803
3445.48,428.972,460.113,490.803
3445.48,428.9,460.203,490.806
3445.27,428.9,460.191,490.806
3444.35,428.92,460.191,490.884
3444.35,428.92,460.216,490.879
3443.78,428.919,460.221,490.879
3443.78,428.977,460.219,490.962
3443.89,428.977,460.179,490.686
3444.57,429.009,460.179,490.952
3444.57,429.009,460.159,490.955
3445.51,429.048,460.156,490.955
3445.51,429.069,460.156,490.893
3446.91,429.069,460.202,490.877
3447.03,429.008,460.202,490.877
3447.03,428.96,460.296,490.918
3445.56,428.956,460.3,490.918
3441.43,428.989,460.3,491.004
3444.77,428.989,460.261,491.018
3444.9,429.04,460.261,491.018
3444.9,429.055,460.21,491.009
3445.55,429.055,460.218,491.009
3446.11,429.113,460.218,491.022
3446.11,429.113,460.236,490.992
3447.07,429.109,460.264,490.992
3447.07,429.11,460.25,490.96
3448.23,429.11,460.259,490.567
3447.99,429.043,460.259,490.977
3447.99,429.043,460.305,490.974
3447.9,429.054,460.34,490.974
3447.9,429.038,460.34,490.986
3447.49,429.038,460.36,491.02
3446.73,429.049,460.36,491.02
3446.73,428.985,460.384,491.092
3446.37,429.122,460.333,491.092
3442.04,429.131,460.333,491.12
3446.89,429.131,460.306,491.086
3448.04,429.202,460.306,491.086
3448.04,429.196,460.31,491.057
3448.87,429.196,460.299,491.057
3449.12,429.185,460.299,491.056
3449.12,429.185,460.34,491.063
3449.54,429.182,460.319,491.063
3449.54,429.153,460.39,491.046
3449.11,429.153,460.41,490.537
3448.52,429.113,460.41,491.118
3448.52,429.113,460.452,491.118
3448.21,429.132,460.471,491.118
3448.21,429.173,460.471,491.195
3447.98,429.173,460.433,491.237
3448.47,429.236,460.433,491.237
3448.47,429.01,460.368,491.168
3450.4,429.259,460.397,491.168
3450.4,429.255,460.397,491.112
3450.97,429.255,460.402,491.106
3450.65,429.208,460.402,491.106
3450.65,429.175,460.488,491.127
3450.1,429.175,460.463,491.127
3449.97,429.173,460.463,491.164
3449.97,429.173,460.513,491.172
3449.3,429.172,460.302,491.172
3449.3,429.201,460.523,491.285
3448.88,429.201,460.525,491.087
3449.4,429.279,460.525,491.331
3449.4,429.279,460.557,491.338
3450.06,429.318,460.53,491.338
3450.06,429.32,460.53,491.362
3450.57,429.32,460.51,491.34
3450.82,429.35,460.51,491.34
3450.82,429.131,460.478,491.274
3452.11,429.342,460.502,491.274
3452.11,429.346,460.502,491.224
3452.37,429.346,460.529,491.214
3452.16,429.279,460.529,491.214
3452.16,429.248,460.593,491.255
3451.48,429.248,460.603,491.255
3452.39,429.259,460.603,491.304
3450.72,429.259,460.615,491.323
3450.52,429.298,460.322,491.323
3450.52,429.384,460.564,491.373
3451.72,429.384,460.537,491.373
3452.57,429.382,460.537,491.308
3452.57,429.382,460.53,491.295
3453.26,429.357,460.578,491.295
3453.26,429.382,460.578,491.305
3452.95,429.382,460.638,491.318
3452.86,429.333,460.638,491.365
3452.86,428.729,460.72,491.432
3452.06,429.377,460.708,491.432
3452.06,429.421,460.708,491.509
3452.64,429.421,460.66,491.497
3453.04,429.45,460.66,491.497
3453.04,429.504,460.645,491.457
3454.01,429.504,460.65,491.457
3453.38,429.493,460.65,491.453
3455.34,429.493,460.728,491.398
3455.13,429.437,460.025,491.398
3455.13,429.408,460.815,491.449
3453.5,429.408,460.816,491.449
3453.04,429.419,460.816,491.554
3453.04,429.419,460.764,491.498
3452.98,429.438,460.753,491.498
3452.98,429.489,460.753,491.566
3453.23,429.489,460.73,491.308
3454.2,429.517,460.73,491.508
3454.2,429.517,460.677,491.491
3454.66,429.531,460.67,491.491
3454.66,429.523,460.67,491.453
3455.48,429.523,460.706,491.438
3455.83,429.466,460.706,491.438
3455.83,429.472,460.756,491.431
3453.99,429.452,460.829,491.431
3451.37,429.453,460.829,491.589
3453.68,429.453,460.786,491.58
3453.71,429.51,460.786,491.58
3453.71,429.538,460.738,491.579
3454.92,429.538,460.726,491.579
3456.04,429.574,460.726,491.531
3456.04,429.574,460.745,491.489
3456.83,429.548,460.706,491.489
3456.83,429.49,460.846,491.516
3455.57,429.49,460.869,491.218
3455.1,429.483,460.869,491.603
3455.1,429.483,460.864,491.615
3454.63,429.509,460.86,491.615
3454.63,429.538,460.86,491.664
3454.97,429.538,460.847,491.711
3455.17,429.583,460.847,491.711
3455.17,429.471,460.838,491.679
3456.76,429.66,460.801,491.679
3456.76,429.641,460.801,491.591
3458.0,429.641,460.829,491.576
3458.13,429.598,460.829,491.576
3458.13,429.601,460.92,491.614
3457.62,429.601,460.941,491.614
3458.53,429.587,460.941,491.684
3456.69,429.587,460.962,491.753
3456.7,429.684,460.53,491.753
3456.7,429.704,460.897,491.722
3458.02,429.704,460.887,491.722
3458.83,429.719,460.887,491.703
3458.83,429.719,460.912,491.677
3459.24,429.696,460.921,491.677
3459.24,429.676,460.921,491.666
3459.06,429.676,460.985,491.666
3458.47,429.662,460.985,491.714
3458.47,429.022,461.027,491.726
3457.71,429.647,461.036,491.726
3457.71,429.684,461.036,491.828
3457.5,429.684,461.038,491.835
3457.72,429.716,461.038,491.835
3457.72,429.775,461.003,491.877
3458.58,429.775,461.006,491.877
3459.12,429.79,461.006,491.836
3460.14,429.79,460.985,491.804
3460.25,429.798,460.448,491.804
3460.25,429.768,461.025,491.77
3460.82,429.768,461.031,491.77
3460.86,429.752,461.031,491.781
3460.86,429.752,461.076,491.807
3460.58,429.723,461.102,491.807
3460.58,429.717,461.102,491.804
3460.05,429.717,461.136,491.771
3459.39,429.751,461.136,491.906
3459.39,429.027,461.136,491.929
3458.85,429.768,461.112,491.929
3458.85,429.801,461.112,491.961
3459.69,429.801,461.076,491.966
3460.11,429.857,461.076,491.966
3460.11,429.858,461.067,491.915
3461.27,429.858,461.05,491.915
3459.97,429.857,461.05,491.854
3462.21,429.857,461.048,491.859
3462.03,429.854,460.75,491.859
3462.03,429.815,461.094,491.854
3461.83,429.815,461.158,491.854
3461.67,429.789,461.158,491.869
3461.67,429.789,461.198,491.899
3461.63,429.798,461.205,491.899
3461.63,429.796,461.205,491.942
3460.47,429.796,461.197,491.837
3460.2,429.824,461.197,492.013
3460.2,429.128,461.193,492.045
3460.65,429.897,461.147,492.045
3460.65,429.917,461.147,492.02
3462.11,429.917,461.163,491.997
3462.22,429.931,461.163,491.997
3462.22,429.942,461.139,491.978
3463.39,429.942,461.151,491.978
3460.96,429.96,461.151,491.982
3463.91,429.96,461.182,491.94
3463.46,429.897,460.846,491.94
3463.46,429.867,461.27,491.971
3462.28,429.867,461.29,491.971
3461.93,429.867,461.29,492.03
3461.93,429.867,461.262,492.083
3461.55,429.903,461.26,492.083
3461.55,429.914,461.26,492.099
3462.53,429.914,461.234,491.985
3463.11,430.005,461.234,492.11
3463.11,430.005,461.198,492.078
3463.91,429.993,461.215,492.078
3463.91,429.974,461.215,492.01
3464.94,429.974,461.254,491.997
3464.6,429.953,461.254,491.997
3464.6,429.982,461.293,492.011
3464.84,429.95,461.302,492.011
3461.91,429.941,461.302,492.031
3464.04,429.941,461.335,492.057
3463.04,429.941,460.877,492.057
3463.04,429.945,461.378,492.17
3462.88,429.945,461.32,492.17
3462.61,429.998,461.32,492.18
3462.61,429.998,461.271,492.152
3463.55,430.015,461.284,492.152
3463.55,430.055,461.284,492.126
3464.9,430.055,461.264,491.854
3465.73,430.012,461.264,492.069
3465.73,430.012,461.306,492.066
3465.2,429.986,461.374,492.066
3465.2,429.99,461.374,492.088
3464.33,429.99,461.4,492.145
3464.07,430.014,461.4,492.145
3464.07,429.977,461.421,492.264
3464.44,430.094,461.385,492.264
3464.24,430.096,461.385,492.274
3465.54,430.096,461.333,492.207
3466.03,430.136,461.333,492.207
3466.03,430.102,461.356,492.15
3466.81,430.102,461.384,492.15
3466.72,430.053,461.384,492.147
3466.72,430.053,461.393,492.17
3465.9,430.017,461.29,492.17
3465.9,430.053,461.47,492.247
3465.27,430.053,461.46,492.039
3464.74,430.062,461.46,492.315
3464.74,430.062,461.435,492.311
3464.97,430.09,461.443,492.311
3464.97,430.154,461.443,492.32
3466.38,430.154,461.445,492.341
3466.13,430.175,461.445,492.341
3466.13,430.0,461.441,492.335
3467.95,430.186,461.456,492.335
3462.31,430.199,461.456,492.34
3468.06,430.199,461.44,492.226
3468.34,430.165,461.44,492.226
3468.34,430.13,461.498,492.244
3467.03,430.13,461.543,492.244
3467.47,430.114,461.543,492.322
3467.47,430.114,461.566,492.343
3466.5,430.138,461.441,492.343
3466.5,430.128,461.556,492.397
3466.23,430.128,461.527,492.065
3466.63,430.2,461.527,492.424
3466.63,430.2,461.514,492.407
3468.0,430.253,461.5,492.407
3468.0,430.284,461.5,492.367
3468.68,430.284,461.502,492.365
3469.26,430.232,461.502,492.365
3469.26,429.997,461.534,492.31
3468.84,430.18,461.556,492.31
3463.24,430.164,461.556,492.359
3468.37,430.164,461.603,492.362
3468.69,430.157,461.603,492.362
3468.69,430.198,461.662,492.427
3468.01,430.198,461.633,492.427
3467.79,430.214,461.633,492.523
3467.79,430.214,461.632,492.498
3467.84,430.253,461.487,492.498
3467.84,430.32,461.576,492.489
3469.27,430.32,461.59,491.955
3469.78,430.338,461.59,492.471
3469.78,430.338,461.613,492.439
3470.69,430.328,461.611,492.439
3470.69,430.303,461.611,492.406
3471.3,430.303,461.672,492.43
3471.54,430.287,461.672,492.43
3471.54,430.112,461.673,492.452
3471.05,430.292,461.704,492.452
3465.84,430.281,461.704,492.497
3470.07,430.281,461.727,492.517
3469.55,430.291,461.727,492.517
3469.55,430.268,461.748,492.542
3470.4,430.268,461.773,492.542
3468.94,430.302,461.773,492.613
3468.94,430.302,461.67,492.583
3469.76,430.355,461.71,492.583
3469.76,430.406,461.692,492.585
3471.41,430.406,461.639,492.007
3472.15,430.394,461.639,492.502
3472.15,430.394,461.705,492.498
3472.1,430.358,461.705,492.498
3472.1,430.366,461.705,492.464
3472.06,430.366,461.737,492.506
3472.21,430.331,461.737,492.506
3472.21,430.245,461.729,492.496
3471.2,430.316,461.81,492.496
3468.86,430.35,461.81,492.593
3470.98,430.35,461.829,492.636
3470.68,430.383,461.829,492.636
3470.68,430.391,461.803,492.682
3471.19,430.391,461.769,492.682
3470.88,430.401,461.769,492.695
3470.88,430.401,461.75,492.663
3472.07,430.489,461.765,492.663
3472.07,430.486,461.746,492.627
3473.25,430.486,461.744,492.148
3473.63,430.454,461.744,492.578
3473.63,430.454,461.803,492.584
3473.84,430.42,461.847,492.584
3473.84,430.411,461.847,492.617
3472.77,430.411,461.88,492.666
3472.39,430.422,461.88,492.666
3472.39,430.341,461.902,492.755
3472.14,430.473,461.91,492.755
3468.59,430.485,461.91,492.795
3472.46,430.485,461.849,492.776
3472.83,430.52,461.849,492.776
3472.83,430.547,461.843,492.784
3472.95,430.547,461.853,492.784
3473.75,430.574,461.853,492.755
3473.75,430.574,461.847,492.775
3474.3,430.578,461.881,492.775
3474.3,430.573,461.853,492.744
3475.3,430.573,461.867,492.381
3475.26,430.557,461.867,492.711
3475.26,430.557,461.886,492.667
3474.93,430.486,461.929,492.667
3474.93,430.468,461.929,492.735
3473.99,430.468,461.953,492.74
3473.87,430.487,461.953,492.74
3473.87,430.485,462.029,492.864
3473.74,430.56,461.973,492.864
3469.11,430.563,461.973,492.879
3474.6,430.563,461.962,492.875
3475.05,430.613,461.962,492.875
3475.05,430.651,461.92,492.858
3476.24,430.651,461.931,492.858
3475.62,430.633,461.931,492.83
3475.62,430.633,461.913,492.798
3476.49,430.619,461.891,492.798
3476.49,430.589,461.972,492.77
3476.44,430.589,462.0,492.24
3475.94,430.567,462.0,492.827
3475.94,430.567,462.066,492.87
3475.64,430.559,462.056,492.87
3475.64,430.584,462.056,492.911
3475.19,430.584,462.078,492.959
3475.22,430.61,462.078,492.959
3475.22,430.517,462.04,492.973
3475.55,430.68,461.996,492.973
3470.2,430.694,461.996,492.961
3477.2,430.694,462.006,492.938
3478.0,430.727,462.006,492.938
3478.0,430.718,462.041,492.93
3478.09,430.718,462.038,492.93
3478.41,430.737,462.038,492.875
3478.41,430.737,462.08,492.882
3478.08,430.665,461.978,492.882
3478.08,430.629,462.131,492.924
3476.52,430.629,462.169,492.668
3476.08,430.666,462.169,493.041
3476.08,430.666,462.15,493.011
3476.35,430.675,462.128,493.011
3476.35,430.67,462.128,493.038
3476.35,430.67,462.13,493.057
3476.45,430.728,462.13,493.057
3476.45,430.616,462.107,493.066
3477.58,430.78,462.094,493.066
3471.06,430.8,462.094,493.021
3479.09,430.8,462.111,493.012
3480.15,430.816,462.111,493.012
3480.15,430.779,462.169,492.983
3480.04,430.779,462.174,492.983
3479.54,430.746,462.174,492.995
3479.54,430.746,462.208,493.019
3479.33,430.742,462.077,493.019
3479.33,430.754,462.25,493.08
3478.43,430.754,462.266,492.593
3477.77,430.748,462.266,493.172
3477.77,430.748,462.216,493.162
3477.98,430.772,462.221,493.162
3477.98,430.838,462.221,493.157
3478.23,430.838,462.211,493.166
3479.94,430.85,462.211,493.166
3479.94,430.723,462.186,493.164
3480.61,430.937,462.168,493.164
3472.88,430.865,462.168,493.064
3481.08,430.865,462.226,493.078
3481.0,430.833,462.226,493.078
3481.0,430.834,462.262,493.055
3480.38,430.834,462.291,493.055
3481.09,430.799,462.291,493.133
3481.09,430.799,462.333,493.176
3480.06,430.82,462.192,493.176
3480.06,430.795,462.361,493.24
3479.55,430.795,462.33,492.606
3479.65,430.871,462.33,493.248
3479.65,430.871,462.296,493.258
3480.35,430.923,462.287,493.258
3480.35,430.945,462.287,493.243
3480.9,430.945,462.257,493.211
3482.37,430.945,462.257,493.211
3482.37,430.7,462.293,493.161
3482.06,430.924,462.3,493.161
3475.29,430.922,462.3,493.186
3482.48,430.922,462.356,493.182
3482.12,430.889,462.356,493.182
3482.12,430.89,462.371,493.172
3481.67,430.89,462.387,493.172
3481.98,430.879,462.387,493.238
3481.98,430.879,462.399,493.252
3480.57,430.885,462.265,493.252
3480.57,430.93,462.409,493.324
3481.29,430.93,462.372,492.876
3481.4,430.989,462.372,493.347
3481.4,430.989,462.354,493.326
3482.09,430.996,462.321,493.326
3482.09,431.033,462.321,493.322
3483.13,431.033,462.367,493.294
3484.21,431.046,462.367,493.294
3484.21,430.854,462.388,493.261
3484.45,431.014,462.444,493.261
3478.4,431.011,462.444,493.306
3484.03,431.011,462.49,493.305
3482.7,430.95,462.49,493.305
3482.7,430.927,462.487,493.312
3482.1,430.927,462.476,493.312
3482.44,430.94,462.476,493.36
3482.44,430.94,462.501,493.391
3482.18,431.007,462.384,493.391
3482.18,431.039,462.463,493.427
3482.55,431.039,462.42,493.036
3483.21,431.054,462.42,493.409
3483.21,431.054,462.437,493.362
3483.98,431.086,462.413,493.362
3483.98,431.117,462.413,493.349
3485.49,431.117,462.433,493.345
3485.31,431.091,462.433,493.345
3485.31,430.942,462.508,493.349
3484.82,431.046,462.532,493.349
3482.16,431.06,462.532,493.345
3484.62,431.06,462.602,493.465
3484.13,431.031,462.602,493.465
3484.13,431.031,462.591,493.486
3483.44,431.031,462.565,493.486
3483.66,431.064,462.565,493.52
3483.66,431.064,462.553,493.548
3484.72,431.16,462.573,493.548
3484.72,431.2,462.547,493.539
3485.7,431.2,462.523,493.038
3486.26,431.185,462.523,493.448
3486.26,431.185,462.531,493.428
3487.06,431.178,462.558,493.428
3487.06,431.133,462.558,493.459
3486.87,431.133,462.583,493.422
3486.48,431.098,462.583,493.422
3486.48,430.949,462.64,493.493
3484.8,431.111,462.644,493.493
3481.25,431.128,462.644,493.567
3484.7,431.128,462.658,493.605
3485.32,431.189,462.658,493.605
3485.32,431.205,462.605,493.62
3486.56,431.205,462.648,493.62
3485.25,431.221,462.648,493.659
3486.03,431.221,462.568,493.492
3487.44,431.223,462.474,493.492
3487.44,431.169,462.662,493.491
3488.05,431.169,462.657,492.927
3486.14,431.144,462.657,493.57
3486.14,431.144,462.717,493.603
3485.71,431.194,462.705,493.603
3485.71,431.184,462.705,493.645
3485.73,431.184,462.695,493.598
3486.87,431.267,462.695,493.672
3486.87,430.757,462.642,493.642
3488.34,431.294,462.638,493.642
3488.34,431.272,462.638,493.55
3488.56,431.272,462.662,493.531
3488.56,431.207,462.662,493.531
3488.56,431.2,462.755,493.581
3487.7,431.2,462.751,493.581
3487.65,431.206,462.751,493.684
3486.54,431.206,462.783,493.737
3487.72,431.282,462.345,493.737
3487.72,431.298,462.752,493.739
3487.43,431.298,462.723,493.739
3488.23,431.346,462.723,493.728
3488.23,431.346,462.675,493.678
3489.31,431.376,462.705,493.678
3489.31,431.341,462.705,493.632
3489.72,431.341,462.746,493.667
3489.82,431.277,462.746,493.63
3489.82,430.68,462.787,493.619
3488.77,431.255,462.811,493.619
3488.77,431.259,462.811,493.773
3487.65,431.259,462.823,493.784
3488.05,431.305,462.823,493.784
3488.05,431.262,462.805,493.793
3488.73,431.316,462.81,493.793
3489.52,431.34,462.81,493.819
3489.04,431.34,462.836,493.836
3489.66,431.417,462.309,493.836
3489.66,431.421,462.825,493.78
3490.97,431.421,462.782,493.78
3491.22,431.415,462.782,493.747
3491.22,431.415,462.79,493.763
3491.29,431.416,462.828,493.763
3491.29,431.345,462.828,493.704
3491.02,431.345,462.854,493.72
3490.55,431.321,462.854,493.757
3490.55,431.321,462.899,493.786
3489.84,431.337,462.916,493.786
3489.84,431.321,462.916,493.848
3488.92,431.321,462.892,493.879
3489.21,431.345,462.892,493.879
3489.21,431.398,462.897,493.886
3489.55,431.398,462.905,493.886
3491.61,431.41,462.905,493.911
3490.79,431.41,462.851,493.862
3491.68,431.496,462.406,493.862
3491.68,431.466,462.854,493.809
3491.91,431.466,462.844,493.809
3492.51,431.457,462.844,493.803
3492.51,431.457,462.893,493.809
3492.59,431.465,462.877,493.809
3492.59,431.423,462.877,493.772
3492.26,431.423,462.942,493.846
3491.65,431.396,462.942,493.879
3491.65,430.762,463.027,493.901
3490.35,431.43,462.975,493.901
3490.35,431.453,462.975,493.964
3490.79,431.453,462.961,493.968
3490.89,431.479,462.961,493.968
3490.89,431.458,462.922,493.949
3492.25,431.522,462.914,493.949
3491.67,431.529,462.914,493.923
3493.29,431.529,462.92,493.911
3494.08,431.56,462.416,493.911
3494.08,431.475,462.999,493.846
3493.04,431.475,463.013,493.846
3493.35,431.459,463.013,493.901
3493.35,431.459,463.069,493.969
3492.31,431.469,463.064,493.969
3492.31,431.472,463.064,494.026
3491.51,431.472,463.047,493.822
3491.61,431.502,463.047,494.027
3491.61,431.502,463.0,494.07
3492.62,431.621,462.964,494.07
3492.62,431.581,462.964,493.969
3494.08,431.581,463.014,493.959
3494.05,431.596,463.014,493.959
3494.05,431.586,463.018,493.923
3494.63,431.585,463.012,493.923
3491.22,431.537,463.012,493.926
3494.58,431.537,463.057,493.924
3494.22,431.519,462.355,493.924
3494.22,431.532,463.114,494.007
3493.6,431.532,463.132,494.007
3492.39,431.546,463.132,494.091
3492.39,431.546,463.099,494.072
3492.51,431.54,463.103,494.072
3492.51,431.601,463.09,494.098
3493.45,431.601,463.069,493.917
3494.77,431.684,463.069,494.089
3494.77,431.684,463.061,494.05
3495.4,431.657,463.066,494.05
3495.4,431.627,463.066,494.007
3496.04,431.627,463.128,494.022
