Time (s),Temp (Ohm) (X93305),Temp (Ohm) (X58257),Temp (Ohm) (X53851),Pressure (Torr),Temp (Ohm) (X53871)
5351.79,160.454,258.892,56.687,0.000103948,57.345
5361.79,162.56,258.892,56.687,0.000103821,57.381
5371.79,162.56,262.325,56.724,0.000104044,57.413
5381.79,164.736,265.726,56.724,0.000103765,57.413
5391.79,166.777,265.726,56.763,0.00010398,57.451
5401.79,167.008,269.087,56.799,0.000103972,57.451
5411.79,169.355,271.888,56.799,0.000104188,57.487
5421.79,169.355,272.442,56.835,0.000104036,57.523
5431.79,171.8,275.726,56.835,0.000104164,57.523
5441.8,174.322,275.726,56.875,0.000104036,57.557
5451.8,174.322,278.962,56.908,0.0001041,57.557
5461.8,176.979,282.125,56.908,0.0001039,57.596
5471.79,176.979,282.125,56.947,0.000103932,57.633
5481.8,179.756,285.255,56.977,0.00010402,57.633
5491.8,182.638,285.255,56.988,0.000103717,57.668
5501.79,182.638,288.311,57.02,0.000103956,57.657
5511.8,185.661,291.296,57.02,0.000104092,57.706
5521.8,185.661,291.296,57.062,0.000103757,57.74
5531.8,188.826,294.2,57.095,0.000103669,57.74
5541.8,192.126,294.2,57.095,0.000103996,57.781
5551.8,192.126,297.045,57.135,0.000103972,57.814
5561.8,195.619,299.785,57.135,0.000104068,57.814
5571.8,199.078,299.785,57.172,0.000103757,57.848
5581.8,199.319,302.442,57.205,0.000104028,57.848
5591.8,204.08,302.442,57.205,0.000103916,57.885
5601.8,204.08,305.359,57.248,0.000103893,57.885
5611.8,208.208,307.741,57.248,0.0001039,57.928
5621.8,208.208,307.777,57.278,0.000104148,57.962
5631.8,212.561,310.099,57.291,0.000103709,57.962
5641.8,217.188,310.099,57.316,0.000103972,57.995
5651.8,217.188,312.383,57.351,0.000103781,57.995
5661.8,222.125,314.57,57.351,0.000103813,58.034
5671.8,222.125,314.57,57.388,0.000103948,58.07
5681.8,227.37,316.68,57.422,0.000103964,58.07
5691.8,232.956,316.68,57.422,0.000103869,58.103
5701.8,232.956,318.65,57.457,0.00010394,58.142
5711.8,238.99,320.552,57.457,0.000103869,58.142
5721.8,244.862,320.552,57.497,0.000104028,58.173
5731.8,245.493,322.341,57.533,0.000103829,58.173
5741.8,252.474,322.341,57.533,0.000104108,58.211
5751.8,252.474,324.074,57.568,0.000104164,58.248
5761.8,260.086,325.684,57.568,0.000103837,58.248
5771.8,268.356,325.684,57.609,0.00010402,58.281
5781.8,268.356,327.206,57.642,0.00010394,58.281
5791.8,277.46,328.501,57.642,0.000103972,58.321
5801.8,277.46,328.635,57.677,0.000103837,58.352
5811.81,287.536,329.93,57.675,0.000103837,58.352
5821.81,298.727,329.93,57.715,0.000103813,58.388
5831.8,298.727,331.141,57.748,0.000104036,58.388
5841.8,311.376,332.227,57.748,0.000103829,58.426
5851.81,311.376,332.227,57.786,0.000104052,58.461
5861.8,325.744,333.247,57.826,0.000103765,58.461
5871.8,342.285,333.247,57.826,0.000104084,58.49
5881.8,342.285,334.138,57.859,0.000104068,58.522
5891.81,361.962,334.96,57.859,0.000103908,58.53
5901.81,383.355,334.96,57.896,0.000104012,58.561
5911.81,385.604,335.635,57.931,0.000104164,58.561
5921.81,414.282,335.635,57.931,0.000103996,58.598
5931.8,414.282,336.171,57.962,0.000104132,58.634
5941.81,450.577,336.524,57.962,0.000104044,58.634
5951.81,495.999,336.524,58.0,0.000104004,58.666
5961.81,495.999,336.697,58.032,0.000103988,58.666
5971.8,551.413,336.54,58.032,0.000104228,58.703
5981.81,551.413,336.656,58.069,0.000104084,58.737
5991.81,608.968,336.43,58.055,0.000103932,58.737
6001.81,647.32,336.43,58.109,0.000103877,58.771
6011.81,654.47,335.937,58.133,0.000103988,58.771
6021.81,688.93,335.937,58.141,0.000103948,58.81
6031.81,688.93,335.587,58.17,0.000103924,58.795
6041.81,739.8,335.124,58.17,0.000103956,58.841
6051.81,739.8,335.124,58.205,0.000103853,58.869
6061.81,791.58,334.629,58.237,0.000104068,58.869
6071.81,846.79,334.629,58.237,0.000103869,58.903
6081.81,846.79,334.105,58.269,0.000103956,58.937
6091.81,902.43,333.572,58.269,0.0001039,58.937
6101.81,934.2,333.572,58.304,0.000104084,58.968
6111.81,946.61,333.095,58.333,0.0001041,58.968
6121.81,993.63,331.996,58.333,0.000104044,59.003
6131.81,993.63,332.698,58.369,0.000104148,59.033
6141.81,1070.82,332.36,58.369,0.000103908,59.033
6151.81,1139.36,332.36,58.4,0.000103877,59.062
6161.81,1139.36,332.082,58.433,0.000103797,59.062
6171.81,1247.74,331.893,58.433,0.000103885,59.097
6181.81,1247.74,331.908,58.466,0.000104132,59.129
6191.81,1314.6,331.821,58.486,0.00010418,59.129
6201.81,1353.23,331.821,58.497,0.000104164,59.157
6211.81,1353.23,331.872,58.526,0.000103717,59.085
6221.81,1365.5,332.002,58.526,0.000104044,59.193
6231.81,1365.5,332.002,58.558,0.000104068,59.22
6241.81,1406.06,332.277,58.591,0.000103956,59.22
6251.81,1465.62,332.277,58.591,0.00010398,59.247
6261.81,1465.62,332.65,58.622,0.000104004,59.281
6271.81,1551.76,333.137,58.622,0.00010394,59.281
6281.81,1612.78,333.137,58.651,0.000104004,59.311
6291.81,1640.57,333.726,58.679,0.000103853,59.311
6301.81,1698.87,333.726,58.679,0.000103916,59.34
6311.81,1698.87,334.378,58.708,0.000103948,59.37
6321.81,1745.7,335.096,58.708,0.000103869,59.37
6331.81,1790.45,335.096,58.737,0.000103853,59.398
6341.81,1790.45,335.865,58.773,0.000103885,59.398
6351.81,1815.38,336.647,58.773,0.000103813,59.431
6361.81,1815.38,336.725,58.799,0.000103885,59.453
6371.81,1868.15,337.604,58.807,0.000103837,59.453
6381.81,1932.41,337.604,58.831,0.000103972,59.481
6391.81,1932.41,338.533,58.856,0.000104036,59.481
6401.81,2048.27,338.533,58.856,0.000103837,59.514
6411.81,2048.27,339.557,58.886,0.000104164,59.517
6421.81,2075.38,340.465,58.886,0.000104068,59.546
6431.81,2075.38,340.465,58.909,0.000104004,59.569
6441.81,2102.3,341.455,58.937,0.000103853,59.569
6451.81,2137.63,341.455,58.937,0.000103781,59.599
6461.81,2137.63,342.52,58.966,0.000103861,59.624
6471.81,2182.18,343.539,58.966,0.000103709,59.624
6481.81,2226.59,343.539,58.995,0.000104044,59.654
6491.81,2256.44,344.563,59.02,0.000103996,59.654
6501.81,2291.22,344.722,59.02,0.000103789,59.684
6511.81,2291.22,345.621,59.046,0.000104172,59.711
6521.81,2293.8,346.632,59.046,0.000103853,59.711
6531.82,2302.86,346.632,59.076,0.000104052,59.739
6541.82,2302.86,347.668,59.101,0.000104052,59.739
6551.81,2303.8,348.686,59.101,0.000104084,59.768
6561.81,2303.8,348.71,59.128,0.000104204,59.791
6571.82,2321.32,349.759,59.147,0.000103877,59.791
6581.82,2359.84,349.759,59.161,0.000103908,59.824
6591.82,2359.84,350.818,59.181,0.000103964,59.742
6601.82,2409.37,351.856,59.181,0.000103964,59.849
6611.82,2409.37,351.856,59.209,0.00010414,59.876
6621.82,2439.78,352.909,59.238,0.000103948,59.876
6631.82,2437.36,352.909,59.238,0.000103996,59.903
6641.82,2437.36,353.958,59.267,0.000103869,59.932
6651.82,2403.69,354.961,59.267,0.0001039,59.932
6661.82,2416.56,354.961,59.295,0.000103924,59.959
6671.82,2410.67,355.967,59.314,0.00010414,59.959
6681.82,2432.38,355.967,59.314,0.000104028,59.984
6691.82,2432.38,356.988,59.344,0.000103781,60.014
6701.82,2457.77,357.954,59.344,0.000103996,60.014
6711.82,2468.84,357.954,59.369,0.000103877,60.037
6721.82,2468.84,358.925,59.395,0.000103964,60.037
6731.82,2470.56,359.742,59.395,0.000104108,60.064
6741.82,2470.56,359.881,59.42,0.000103956,60.09
6751.82,2462.79,360.798,59.394,0.0001041,60.09
6761.82,2440.09,360.798,59.449,0.000104004,60.118
6771.82,2440.09,361.689,59.475,0.000104068,60.118
6781.82,2429.9,362.545,59.475,0.000103964,60.146
6791.82,2429.9,362.545,59.5,0.000103869,60.173
6801.82,2406.89,363.379,59.526,0.000104172,60.173
6811.82,2420.09,363.379,59.526,0.000103988,60.195
6821.82,2420.09,364.218,59.553,0.000103956,60.215
6831.82,2465.61,365.002,59.553,0.000104068,60.23
6841.82,2465.61,365.002,59.579,0.000103908,60.252
6851.82,2495.91,365.707,59.603,0.000103765,60.252
6861.82,2511.27,365.707,59.603,0.000104108,60.279
6871.82,2511.27,366.4,59.631,0.000103765,60.303
6881.82,2507.69,367.028,59.631,0.000104212,60.303
6891.82,2533.07,367.028,59.658,0.000104052,60.331
6901.82,2518.1,367.606,59.68,0.000104316,60.331
6911.82,2515.09,367.953,59.68,0.00010418,60.357
6921.82,2515.09,368.21,59.712,0.0001041,60.381
6931.82,2496.2,368.724,59.676,0.000104108,60.381
6941.82,2515.3,368.724,59.736,0.000104028,60.407
6951.82,2515.3,369.214,59.761,0.000104068,60.407
6961.82,2538.73,369.735,59.761,0.000103829,60.436
6971.82,2538.73,369.735,59.782,0.000103916,60.461
6981.82,2572.96,370.201,59.807,0.000103924,60.461
6991.82,2616.44,370.201,59.811,0.000104036,60.485
7001.82,2616.44,370.676,59.837,0.000103821,60.497
7011.82,2633.03,371.1,59.837,0.000104132,60.517
7021.82,2633.03,371.1,59.861,0.000103861,60.538
7031.82,2616.57,371.501,59.888,0.000103845,60.538
7041.82,2609.46,371.501,59.888,0.00010418,60.566
7051.82,2609.46,371.915,59.913,0.000103845,60.589
7061.82,2612.74,372.283,59.913,0.000104052,60.589
7071.82,2690.37,372.283,59.939,0.000103813,60.617
7081.82,2626.35,372.684,59.964,0.000104044,60.617
7091.82,2662.88,372.632,59.964,0.000104004,60.643
7101.82,2662.88,373.127,59.992,0.000103829,60.666
7111.82,2718.92,373.433,59.992,0.000103956,60.666
7121.82,2744.39,373.433,60.016,0.000103956,60.693
7131.82,2744.39,373.754,60.036,0.000104156,60.693
7141.82,2758.49,374.075,60.036,0.000103861,60.72
7151.82,2758.49,374.075,60.063,0.00010402,60.742
7161.82,2761.3,374.393,60.085,0.00010398,60.742
7171.82,2746.96,374.393,60.092,0.000104012,60.768
7181.82,2746.96,374.699,60.117,0.00010406,60.764
7191.82,2740.91,374.992,60.117,0.000103845,60.796
7201.82,2740.91,374.992,60.139,0.000104244,60.82
7211.82,2762.62,375.313,60.165,0.0001039,60.82
7221.82,2803.86,375.313,60.165,0.000104148,60.842
7231.82,2803.86,375.629,60.191,0.000104252,60.87
7241.82,2854.79,375.898,60.191,0.000103885,60.87
7251.82,2846.53,375.898,60.216,0.000103877,60.897
7261.82,2863.86,376.18,60.238,0.000104116,60.897
7271.82,2867.2,376.18,60.238,0.000103948,60.922
7281.82,2867.2,376.46,60.26,0.000104012,60.944
7291.82,2838.55,376.687,60.26,0.000104028,60.944
7301.82,2839.92,376.687,60.287,0.000103861,60.971
7311.82,2839.92,376.982,60.309,0.00010394,60.971
7321.82,2866.08,377.207,60.309,0.00010402,60.994
7331.82,2866.08,377.244,60.337,0.000103924,61.021
7341.82,2892.5,377.5,60.335,0.000103924,61.021
7351.82,2942.5,377.5,60.362,0.000103908,61.043
7361.82,2942.5,377.788,60.384,0.000103885,60.984
7371.82,2959.5,378.048,60.384,0.000104108,61.068
7381.82,2959.5,378.048,60.406,0.000104012,61.092
7391.82,2960.95,378.301,60.433,0.000103877,61.092
7401.82,2953.43,378.301,60.433,0.000103869,61.116
7411.82,2953.43,378.535,60.458,0.000104012,61.141
7421.82,2930.58,378.734,60.458,0.000103821,61.141
7431.82,2920.12,378.734,60.477,0.000103861,61.165
7441.82,2938.02,378.996,60.506,0.000104092,61.165
7451.82,2948.59,378.996,60.506,0.000103972,61.188
7461.82,2948.59,379.276,60.528,0.000103837,61.214
7471.82,2990.35,379.502,60.528,0.000104132,61.214
7481.82,3013.28,379.502,60.553,0.000103924,61.239
7491.82,3013.28,379.763,60.575,0.00010402,61.239
7501.82,3026.38,379.826,60.575,0.000103924,61.261
7511.82,3026.38,380.0,60.598,0.000104036,61.283
7521.82,3000.78,380.22,60.572,0.000103861,61.283
7531.82,2976.92,380.22,60.622,0.000103845,61.308
7541.82,2976.92,380.45,60.64,0.0001041,61.308
7551.82,2968.56,380.681,60.64,0.000104004,61.333
7561.82,2968.56,380.681,60.667,0.000103845,61.352
7571.82,2975.45,380.917,60.691,0.000103988,61.352
7581.82,2983.02,380.917,60.691,0.000104028,61.377
7591.82,2983.02,381.151,60.714,0.000103932,61.393
7601.82,3029.83,381.38,60.714,0.000104068,61.406
7611.82,2981.45,381.38,60.738,0.000103972,61.425
7621.82,3062.96,381.607,60.761,0.000104132,61.425
7631.83,3064.95,381.607,60.761,0.000103948,61.449
7641.83,3064.95,381.84,60.781,0.000103996,61.469
7651.83,3069.81,382.042,60.781,0.000103821,61.469
7661.83,3060.08,382.042,60.808,0.000104036,61.496
7671.83,3060.08,382.235,60.827,0.000103956,61.496
7681.83,3038.97,382.315,60.827,0.000103693,61.519
7691.83,3038.97,382.43,60.848,0.000104132,61.541
7701.83,3011.15,382.593,60.762,0.000104156,61.541
7711.83,3011.08,382.593,60.873,0.000104036,61.565
7721.83,3011.08,382.841,60.897,0.000103996,61.565
7731.83,3019.87,383.011,60.897,0.000104012,61.585
7741.83,3019.87,383.011,60.92,0.00010406,61.61
7751.83,3050.96,383.218,60.943,0.000103972,61.61
7761.83,3060.62,383.218,60.943,0.000104004,61.631
7771.83,3060.62,383.416,60.963,0.000103797,61.645
7781.83,3100.84,383.618,60.963,0.000104076,61.66
7791.83,3041.19,383.618,60.985,0.000104052,61.678
7801.83,3097.91,383.779,61.008,0.000103853,61.678
7811.83,3082.32,383.779,61.008,0.000103916,61.705
7821.83,3082.32,383.942,61.028,0.000103948,61.726
7831.83,3050.2,384.068,61.028,0.000103924,61.726
7841.83,3078.05,384.068,61.053,0.000104132,61.745
7851.83,3035.72,384.238,61.073,0.000103869,61.745
7861.83,3035.07,384.301,61.073,0.000104004,61.77
7871.83,3035.07,384.442,61.097,0.000103893,61.792
7881.83,3056.91,384.603,61.026,0.000103964,61.792
7891.83,3089.87,384.603,61.119,0.000103964,61.817
7901.83,3089.87,384.77,61.138,0.000104012,61.817
7911.84,3102.67,384.933,61.138,0.000103972,61.839
7921.84,3102.67,384.933,61.16,0.000103988,61.856
7931.84,3115.2,385.07,61.182,0.000103781,61.856
7941.83,3119.98,385.07,61.182,0.00010394,61.881
7951.84,3119.98,385.244,61.207,0.000103988,61.895
7961.84,3108.84,385.372,61.207,0.000103948,61.906
7971.84,3108.84,385.372,61.225,0.000103829,61.923
7981.84,3069.93,385.528,61.25,0.000103861,61.923
7991.84,3071.33,385.528,61.25,0.000103813,61.95
8001.84,3071.33,385.671,61.268,0.000104132,61.97
8011.83,3052.36,385.858,61.268,0.000103845,61.97
8021.84,3075.28,385.858,61.291,0.00010414,61.993
8031.84,3056.58,385.992,61.315,0.000103908,61.993
8041.84,3060.52,385.991,61.315,0.0001039,62.015
8051.84,3060.52,386.217,61.336,0.000104004,62.037
8061.84,3097.72,386.353,61.28,0.000103988,62.037
8071.84,3130.0,386.353,61.357,0.000104148,62.059
8081.84,3130.0,386.519,61.377,0.00010398,62.059
8091.84,3135.64,386.668,61.377,0.00010406,62.079
8101.84,3135.64,386.668,61.397,0.000103972,62.103
8111.84,3146.93,386.819,61.42,0.000104172,62.103
8121.84,3146.76,386.819,61.42,0.000104196,62.123
8131.84,3146.76,386.953,61.441,0.000104052,62.136
8141.84,3104.79,387.08,61.441,0.000104108,62.148
8151.84,3104.79,387.08,61.464,0.000103885,62.167
8161.84,3071.3,387.238,61.482,0.000103908,62.167
8171.84,3074.25,387.238,61.482,0.000104076,62.191
8181.84,3074.25,387.448,61.502,0.00010406,62.212
8191.84,3087.11,387.585,61.502,0.000103964,62.212
8201.84,3079.85,387.585,61.523,0.000104004,62.23
8211.84,3107.45,387.751,61.543,0.000103948,62.23
8221.84,3128.93,387.676,61.543,0.000104052,62.252
8231.84,3128.93,387.919,61.567,0.000103869,62.274
8241.84,3158.58,388.05,61.499,0.000104076,62.274
8251.84,3157.3,388.05,61.589,0.000103932,62.298
8261.84,3157.3,388.194,61.606,0.00010394,62.298
8271.84,3142.23,388.308,61.606,0.000103932,62.32
8281.84,3142.23,388.308,61.629,0.000103853,62.341
8291.84,3116.8,388.446,61.643,0.000104124,62.341
8301.84,3086.76,388.446,61.651,0.000104204,62.361
8311.84,3086.76,388.622,61.671,0.000103893,62.347
8321.84,3119.4,388.742,61.671,0.00010398,62.385
8331.84,3119.4,388.742,61.693,0.00010414,62.404
8341.84,3157.6,388.885,61.712,0.000103805,62.404
8351.84,3175.82,388.885,61.712,0.000104044,62.425
8361.84,3175.82,389.066,61.73,0.000103837,62.448
8371.84,3155.63,389.175,61.73,0.000103829,62.448
8381.84,3094.78,389.175,61.755,0.000104172,62.469
8391.84,3123.42,389.311,61.775,0.000104092,62.469
8401.84,3104.71,388.629,61.775,0.000104124,62.489
8411.84,3104.71,389.458,61.792,0.000104036,62.511
8421.84,3104.07,389.586,61.792,0.000103757,62.511
8431.84,3118.31,389.586,61.817,0.000103972,62.529
8441.84,3118.31,389.729,61.836,0.000104164,62.529
8451.84,3137.49,389.884,61.836,0.0001041,62.552
8461.84,3137.49,389.884,61.855,0.0001039,62.574
8471.84,3157.82,390.049,61.869,0.00010422,62.574
8481.84,3186.18,390.049,61.878,0.00010406,62.593
8491.84,3186.18,390.191,61.894,0.000103877,62.5
8501.84,3169.82,390.284,61.894,0.00010414,62.617
8511.84,3169.82,390.284,61.917,0.000104052,62.638
8521.84,3125.85,390.391,61.937,0.000104052,62.638
8531.84,3113.8,390.391,61.937,0.0001041,62.657
8541.84,3113.8,390.549,61.956,0.00010406,62.677
8551.84,3114.08,390.669,61.956,0.0001039,62.677
8561.84,3127.78,390.669,61.977,0.000103908,62.698
8571.84,3142.03,390.84,61.996,0.000104236,62.698
8581.84,3138.38,390.84,61.996,0.000104148,62.718
8591.84,3138.38,390.99,62.014,0.000104164,62.738
8601.84,3186.91,391.134,62.014,0.000104052,62.738
8611.84,3198.48,391.134,62.04,0.000103893,62.76
8621.84,3198.48,391.26,62.056,0.000104164,62.76
8631.84,3204.53,391.357,62.056,0.000104084,62.782
8641.84,3204.53,391.402,62.075,0.000103924,62.798
8651.84,3174.54,391.502,62.07,0.000103988,62.798
8661.84,3129.24,391.502,62.097,0.000103948,62.82
8671.84,3129.24,391.64,62.116,0.000104036,62.82
8681.84,3130.02,391.784,62.116,0.000104124,62.843
8691.84,3130.02,391.784,62.136,0.000104052,62.864
8701.84,3160.39,391.955,62.157,0.00010402,62.864
8711.84,3175.7,391.955,62.157,0.000103853,62.881
8721.84,3175.7,392.095,62.174,0.000103853,62.899
8731.84,3214.79,392.21,62.174,0.000103845,62.904
8741.84,3177.92,392.21,62.194,0.000103853,62.923
8751.84,3168.07,392.315,62.214,0.000103773,62.923
8761.84,3157.59,392.315,62.214,0.000104148,62.946
8771.84,3157.59,392.425,62.234,0.000103908,62.962
8781.84,3144.94,392.565,62.234,0.00010406,62.962
8791.84,3153.9,392.565,62.254,0.000103877,62.985
8801.84,3141.13,392.711,62.271,0.000103869,62.985
8811.84,3151.98,392.748,62.271,0.000103948,63.005
8821.84,3151.98,392.871,62.292,0.0001041,63.022
8831.84,3168.14,392.989,62.238,0.000104108,63.022
8841.84,3202.24,392.989,62.315,0.000103885,63.044
8851.84,3202.24,393.17,62.331,0.000104172,63.044
8861.85,3229.1,393.298,62.331,0.000104028,63.063
8871.85,3229.1,393.298,62.35,0.000104052,63.083
8881.85,3232.96,393.425,62.372,0.000104172,63.083
8891.85,3222.05,393.425,62.372,0.000104084,63.103
8901.85,3222.05,393.534,62.387,0.000103908,63.121
8911.85,3184.12,393.656,62.387,0.00010402,63.128
8921.85,3184.12,393.656,62.409,0.000103797,63.144
8931.85,3161.44,393.784,62.428,0.000103916,63.144
8941.85,3159.26,393.784,62.428,0.000103853,63.166
8951.85,3159.26,393.951,62.446,0.000103932,63.181
8961.85,3173.3,394.133,62.446,0.000103908,63.181
8971.85,3164.72,394.133,62.468,0.000104076,63.206
8981.85,3187.02,394.262,62.484,0.000104052,63.206
8991.85,3202.01,394.23,62.484,0.00010398,63.225
9001.85,3202.01,394.483,62.506,0.000104084,63.245
9011.85,3254.07,394.621,62.44,0.000103877,63.245
9021.85,3240.16,394.621,62.527,0.000104244,63.266
9031.85,3240.16,394.736,62.542,0.000104092,63.266
9041.85,3215.49,394.899,62.542,0.000104004,63.283
9051.85,3215.49,394.899,62.56,0.000103996,63.303
9061.85,3182.0,395.018,62.581,0.000103829,63.303
9071.85,3179.26,395.018,62.585,0.000104581,63.325
9081.85,3179.26,395.235,62.601,0.000103924,63.305
9091.85,3220.72,395.396,62.601,0.000104068,63.345
9101.85,3220.72,395.396,62.62,0.000103813,63.364
9111.85,3257.82,395.534,62.641,0.00010406,63.364
9121.85,3265.26,395.534,62.641,0.000104132,63.382
9131.85,3265.26,395.688,62.658,0.000104076,63.402
9141.85,3263.9,395.833,62.658,0.000104044,63.402
9151.85,3218.52,395.833,62.676,0.00010394,63.422
9161.85,3208.16,395.958,62.693,0.000103948,63.422
9171.85,3196.36,395.288,62.693,0.000103877,63.444
9181.85,3196.36,396.125,62.714,0.0001041,63.461
9191.85,3193.2,396.266,62.714,0.000103908,63.461
9201.85,3196.0,396.266,62.731,0.000103996,63.48
9211.85,3196.0,396.45,62.753,0.000104068,63.48
9221.85,3243.43,396.617,62.753,0.000103893,63.501
9231.85,3243.43,396.617,62.772,0.000104052,63.518
9241.85,3264.39,396.797,62.772,0.000103996,63.518
9251.85,3281.36,396.797,62.79,0.000104028,63.537
9261.85,3281.36,396.946,62.812,0.000104004,63.473
9271.85,3270.36,397.105,62.812,0.000104148,63.56
9281.85,3270.36,397.105,62.829,0.000104068,63.579
9291.85,3252.56,397.282,62.847,0.000104124,63.579
9301.85,3253.66,397.282,62.847,0.000103964,63.597
9311.85,3253.66,397.456,62.867,0.000104092,63.617
9321.85,3230.6,397.632,62.867,0.000104028,63.617
9331.85,3236.79,397.632,62.884,0.000103948,63.639
9341.85,3218.01,397.809,62.903,0.000103996,63.639
9351.85,3218.62,397.408,62.903,0.000104052,63.654
9361.85,3218.62,398.062,62.921,0.000103813,63.673
9371.85,3255.61,398.281,62.921,0.000104028,63.673
9381.85,3264.33,398.281,62.935,0.000104212,63.694
9391.85,3264.33,398.524,62.955,0.000104132,63.694
9401.85,3302.55,398.709,62.955,0.000103885,63.715
9411.85,3302.55,398.709,62.977,0.000103861,63.733
9421.85,3309.39,398.923,62.988,0.000104076,63.733
9431.85,3297.54,398.923,62.998,0.00010406,63.753
9441.85,3297.54,399.134,63.015,0.00010394,63.724
9451.85,3281.49,399.339,63.015,0.000104004,63.776
9461.85,3281.49,399.339,63.03,0.000103893,63.791
9471.85,3257.52,399.562,63.054,0.000103845,63.791
9481.85,3265.04,399.562,63.054,0.000103996,63.808
9491.85,3265.04,399.808,63.072,0.000103908,63.83
9501.85,3240.68,400.062,63.072,0.000103908,63.83
9511.85,3312.44,400.062,63.089,0.000103932,63.852
9521.85,3241.94,400.325,63.107,0.00010426,63.852
9531.85,3257.37,400.218,63.107,0.000104132,63.869
