Time (s),Temp1 (Ohm),Temp2 (Ohm),Maybe Temp 3 (Ohm),Pressure (Torr),Temp (Ohm) (X58257)
23862.7594,15.9131,19.1501,6.6881,0.000104108,1991.74
23877.7594,15.9135,19.1601,6.6884,0.000103821,1991.63
23892.7594,15.9134,19.1609,6.6888,0.000103916,1991.61
23907.7594,15.8962,19.1624,6.6891,0.000103829,1991.58
23922.7594,15.9139,19.1633,6.6897,0.000104036,1991.71
23937.7594,15.9131,19.1642,6.6878,0.000103964,1948.99
23952.7594,15.8797,19.0707,6.6748,0.000103885,1871.49
23967.7594,15.8306,18.9738,6.6614,0.000103932,1869.97
23982.7594,15.7907,18.9001,6.6506,0.0001041,1817.96
23997.7594,15.7599,18.8437,6.6387,0.000104092,1783.26
24012.7594,15.7207,18.7766,6.6423,0.000104156,1748.41
24027.7594,15.6702,18.6999,6.6328,0.000103964,1707.87
24042.7594,15.6186,18.6012,6.6218,0.0001041,1670.91
24057.7594,15.5554,18.6252,6.6106,0.00010398,1633.28
24072.7594,15.4844,18.5413,6.5993,0.000104148,1594.76
24087.7594,15.375,18.4526,6.5864,0.000103693,1553.04
24102.7594,15.3925,18.3486,6.5717,0.000103996,1510.44
24117.7594,15.2838,18.229,6.5548,0.000104124,1464.1
24132.7594,15.1541,18.105,6.5376,0.000104012,1421.71
24147.7594,15.0058,17.9331,6.5168,0.000103853,1420.95
24162.7594,14.7576,17.7629,6.4969,0.000103829,1358.67
24177.7594,14.5387,17.5917,6.4714,0.000103797,1312.56
24192.7594,14.3023,17.4171,6.4748,0.00010422,1267.55
24207.7594,14.0169,17.2146,6.4507,0.000104316,1222.13
24222.7594,13.6958,16.9795,6.4222,0.000104108,1176.31
24237.7594,13.3531,16.9931,6.3919,0.000103972,1133.32
24252.7594,12.9992,16.7692,6.361,0.000104012,1091.64
24267.7594,12.6423,16.5419,6.3287,0.000103972,1053.57
24282.7594,12.6412,16.3136,6.2958,0.000104052,1017.85
24297.7594,12.274,16.0881,6.2628,0.000103757,983.94
24312.7594,11.9015,15.8577,6.2288,0.134261,840.15
24327.7594,7.2095,10.39,5.6381,0.046116,750.88
24342.7594,5.5862,8.9452,5.2897,0.0476195,532.69
24357.7594,4.70063,8.9452,5.2897,0.0626782,464.563
24372.7594,4.41712,8.3063,5.1239,0.0656825,442.536
24387.7594,4.41516,8.0468,4.95758,0.0494901,410.093
24402.7594,3.99337,7.729,4.81443,0.0472809,409.777
24417.7594,3.73821,7.5003,4.71725,0.0478578,388.376
24432.7594,3.54546,7.3067,4.63844,0.0497872,371.972
24447.7594,3.40263,7.1505,4.63822,0.0522297,359.558
24462.7594,3.29305,7.0249,4.57657,0.0554775,350.159
24477.7594,3.20955,6.9243,4.52722,0.0604573,342.976
24492.7594,3.14716,6.9237,4.4893,0.0682525,337.789
24507.7594,3.10258,6.844,4.46124,0.0794728,334.37
24522.7594,3.07063,6.7829,4.43994,0.0948605,332.281
24537.7594,3.07075,6.7342,4.42178,0.113567,330.893
24552.7594,3.04605,6.6942,4.40505,0.136391,329.786
24567.7594,3.02509,6.6589,4.38865,0.162661,328.647
24582.7594,3.00532,6.6266,4.37262,0.191831,328.674
24597.7594,2.98589,6.5962,4.35703,0.222647,327.43
24612.7594,2.96616,6.5675,4.34171,0.255398,326.002
24627.7594,2.94605,6.5388,4.34218,0.289124,324.413
24642.7594,2.92576,6.5111,4.32766,0.324427,322.708
24657.7594,2.90563,6.4831,4.31356,0.361119,320.933
24672.7594,2.886,6.484,4.2997,0.402919,319.119
24687.7594,2.86632,6.4574,4.28687,0.433596,317.281
24702.7594,2.84674,6.4316,4.27477,0.461796,315.403
24717.7594,2.84693,6.4063,4.26266,0.485381,313.495
24732.7594,2.82781,6.3816,4.25071,0.505032,311.594
24747.7594,2.80888,6.3566,4.2391,0.521417,309.702
24762.7594,2.79051,6.3324,4.22753,0.533439,309.704
24777.7594,2.77239,6.3085,4.21599,0.542482,307.825
24792.7594,2.75477,6.285,4.20455,0.550871,305.972
24807.7594,2.73765,6.2615,4.20477,0.558065,304.13
24822.7594,2.72109,6.2392,4.19365,0.562884,302.339
24837.7594,2.70492,6.2163,4.18251,0.568655,300.58
24852.7594,2.68895,6.2167,4.17162,0.577542,298.848
24867.7594,2.67373,6.1946,4.16112,0.57449,297.15
24882.7594,2.65839,6.1732,4.15076,0.576965,295.485
24897.7594,2.6586,6.1516,4.14047,0.577186,293.835
24912.7594,2.64392,6.131,4.13045,0.575594,292.222
24927.7594,2.62977,6.1104,4.12037,0.577053,290.639
24942.7594,2.61583,6.0908,4.11064,0.577807,290.639
24957.7594,2.60229,6.0707,4.10092,0.578829,289.095
24972.7594,2.58905,6.0512,4.0912,0.576877,287.569
24987.7594,2.57615,6.0323,4.0912,0.579408,286.056
25002.7594,2.56348,6.0137,4.08181,0.578963,284.593
25017.7594,2.55139,5.9952,4.07263,0.578295,283.155
25032.7594,2.53931,5.9952,4.0634,0.578296,281.723
25047.7594,2.52764,5.9771,4.05442,0.579496,280.334
25062.7594,2.51611,5.9594,4.0456,0.579897,278.952
25077.7594,2.51611,5.9417,4.0369,0.57963,277.615
25092.7594,2.50515,5.9243,4.02822,0.580478,276.272
25107.7594,2.49419,5.9075,4.01967,0.58356,274.969
25122.7594,2.48349,5.8909,4.01143,0.58186,274.969
25137.7594,2.47311,5.8744,4.00314,0.582932,273.691
25152.7594,2.46288,5.8581,3.99497,0.581769,272.423
25167.7594,2.45295,5.8423,3.99497,0.579762,271.165
25182.7594,2.44322,5.8265,3.98709,0.58338,269.934
25197.7594,2.43368,5.8111,3.97902,0.580164,268.733
25212.7594,2.42431,5.8111,3.97117,0.583557,267.548
25227.7594,2.41519,5.796,3.96356,0.582753,266.374
25242.7594,2.40618,5.781,3.95585,0.582754,265.216
25257.7594,2.40618,5.766,3.94836,0.584679,264.077
25272.7594,2.39758,5.7515,3.941,0.581681,262.95
25287.7594,2.38889,5.737,3.9337,0.58253,261.853
25302.7594,2.38037,5.7228,3.92633,0.583426,260.493
25317.7594,2.37225,5.7091,3.91927,0.584769,260.764
25332.7594,2.3641,5.6953,3.91229,0.584188,259.675
25347.7594,2.35625,5.6816,3.89732,0.584547,258.609
25362.7594,2.34859,5.6682,3.90545,0.585535,257.557
25377.7594,2.34097,5.6549,3.89843,0.585714,256.524
25392.7594,2.3335,5.6357,3.89162,0.585578,255.51
25407.7594,2.32607,5.6423,3.88482,0.58495,254.492
25422.7594,2.31908,5.629,3.87833,0.584051,253.49
25437.7594,2.30832,5.6163,3.87179,0.58657,252.509
25452.7594,2.31205,5.6039,3.86526,0.5854,251.535
25467.7594,2.30507,5.5918,3.85882,0.584772,250.572
25482.7594,2.29833,5.5794,3.85238,0.58801,249.512
25497.7594,2.29166,5.567,3.84629,0.588598,249.631
25512.7594,2.28504,5.5551,3.83998,0.586119,248.689
25527.7594,2.27865,5.5437,3.82817,0.586343,247.757
25542.7594,2.27241,5.532,3.83408,0.588057,246.839
25557.7594,2.2662,5.5204,3.82799,0.586119,245.935
25572.7594,2.2602,5.5035,3.82185,0.588916,245.047
25587.7594,2.25404,5.509,3.81588,0.588553,244.154
25602.7594,2.24844,5.4981,3.81014,0.588373,243.275
25617.7594,2.23869,5.4864,3.80426,0.589637,242.406
25632.7594,2.24258,5.4758,3.79862,0.589817,241.556
25647.7594,2.23698,5.4654,3.79295,0.59009,240.716
25662.7594,2.23135,5.4545,3.78728,0.588147,239.781
25677.7594,2.22589,5.444,3.78173,0.588824,239.875
25692.7594,2.22069,5.4334,3.77621,0.589726,239.044
25707.7594,2.21537,5.4233,3.7657,0.589865,238.226
25722.7594,2.21025,5.413,3.77107,0.590228,237.413
25737.7594,2.20519,5.4032,3.76557,0.590135,236.613
25752.7594,2.2001,5.3905,3.76023,0.592495,235.824
25767.7594,2.19515,5.3935,3.75494,0.591087,235.029
25782.7594,2.19049,5.3834,3.74978,0.591542,234.264
25797.7594,2.18415,5.3736,3.7445,0.591362,233.49
25812.7594,2.18578,5.364,3.73945,0.590543,232.722
25827.7594,2.18101,5.3544,3.73445,0.591178,231.968
25842.7594,2.17641,5.345,3.72939,0.591858,231.159
25857.7594,2.17191,5.3359,3.72451,0.591041,231.23
25872.7594,2.16755,5.3265,3.7197,0.590588,230.484
25887.7594,2.1632,5.3176,3.7121,0.59245,229.758
25902.7594,2.15886,5.3083,3.71505,0.592541,229.016
25917.7594,2.15472,5.2998,3.71012,0.59245,228.306
25932.7594,2.15057,5.288,3.7053,0.594771,227.594
25947.7594,2.1465,5.291,3.7006,0.593314,226.883
25962.7594,2.14244,5.2824,3.69586,0.594043,226.185
25977.7594,2.13669,5.2736,3.6913,0.592633,225.498
25992.7594,2.13856,5.2648,3.68666,0.594406,224.804
26007.7594,2.1347,5.2566,3.68203,0.593496,224.123
26022.7594,2.13065,5.2482,3.67764,0.593677,223.38
26037.7594,2.1271,5.24,3.67331,0.595275,223.447
26052.7594,2.12335,5.232,3.66886,0.596279,222.786
26067.7594,2.11969,5.2238,3.6616,0.594864,222.126
26082.7594,2.11613,5.2157,3.66457,0.593634,221.46
26097.7594,2.1126,5.2077,3.66029,0.597106,220.81
26112.7594,2.10911,5.1975,3.65597,0.597289,220.159
26127.7594,2.10563,5.2004,3.65174,0.595962,219.524
26142.7594,2.1024,5.1925,3.64753,0.59459,218.89
26157.7594,2.09732,5.1848,3.64338,0.595959,218.259
26172.7594,2.09915,5.1771,3.63908,0.596374,217.637
26187.7594,2.09589,5.1696,3.63507,0.596096,217.016
26202.7594,2.0926,5.1622,3.63092,0.595915,216.347
26217.7594,2.08943,5.1547,3.62708,0.598481,216.412
26232.7594,2.0864,5.1474,3.62306,0.597289,215.791
26247.7594,2.08328,5.1401,3.61725,0.59715,215.189
26262.7594,2.08039,5.1333,3.61925,0.597747,214.596
26277.7594,2.07745,5.126,3.61548,0.596647,214.001
26292.7594,2.07446,5.1162,3.61151,0.599356,213.411
26307.7594,2.07166,5.1191,3.6076,0.599953,212.824
26322.7594,2.06884,5.112,3.60389,0.598023,212.245
26337.7594,2.06483,5.105,3.60008,0.59761,211.674
26352.7594,2.06611,5.0985,3.59635,0.598709,211.102
26367.7594,2.06334,5.0915,3.59266,0.599585,210.53
26382.7594,2.06075,5.085,3.58902,0.5994,209.962
26397.7594,2.05807,5.07266,3.58127,0.599905,209.98
26412.7594,2.0551,5.06695,3.58575,0.601661,209.333
26427.7594,2.05258,5.06068,3.58227,0.599905,208.788
26442.7594,2.05013,5.04618,3.57871,0.600829,208.242
26457.7594,2.04761,5.05455,3.57515,0.601244,207.696
26472.7594,2.04518,5.04796,3.57173,0.601658,207.161
26487.7594,2.0403,5.04175,3.56826,0.599353,206.628
26502.7594,2.04283,5.0355,3.56488,0.600367,206.088
26517.7594,2.04043,5.02936,3.56144,0.601612,205.561
26532.7594,2.0381,5.02324,3.55807,0.602816,204.994
26547.7594,2.03588,5.01708,3.55461,0.601843,205.043
26562.7594,2.03365,5.0112,3.55142,0.602631,204.521
26577.7594,2.0314,5.00529,3.54341,0.601013,203.988
26592.7594,2.0293,4.99937,3.54825,0.601197,203.48
26607.7594,2.02715,4.99355,3.54484,0.603002,202.969
26622.7594,2.02501,4.98383,3.5415,0.602122,202.462
26637.7594,2.02287,4.98781,3.53832,0.602954,201.968
26652.7594,2.02087,4.98214,3.5351,0.602909,201.467
26667.7594,2.01637,4.97621,3.53203,0.603834,200.97
26682.7594,2.01891,4.97077,3.52894,0.604623,200.472
26697.7594,2.01695,4.96524,3.52586,0.604436,199.988
26712.7594,2.01482,4.95951,3.52286,0.604667,199.433
26727.7594,2.01306,4.95407,3.51972,0.605134,199.496
26742.7594,2.01119,4.94872,3.51672,0.604993,199.013
26757.7594,2.00937,4.94343,3.51233,0.604112,198.54
26772.7594,2.00755,4.93814,3.51388,0.606388,198.073
26787.7594,2.00586,4.93278,3.51101,0.606434,197.583
26802.7594,2.00398,4.92369,3.50789,0.606388,197.122
26817.7594,2.00231,4.92781,3.50488,0.604621,196.652
26832.7594,2.00055,4.92256,3.5022,0.608626,196.198
26847.7594,1.9973,4.91734,3.49914,0.605689,195.735
26862.7594,1.99904,4.91212,3.4963,0.607833,195.269
26877.7594,1.99729,4.90709,3.49356,0.606807,194.816
26892.7594,1.99568,4.90211,3.49075,0.608581,194.33
26907.7594,1.99414,4.89735,3.48801,0.61064,194.373
26922.7594,1.99249,4.89248,3.48524,0.608393,193.924
26937.7594,1.99095,4.88738,3.48201,0.610172,193.474
26952.7594,1.98958,4.88254,3.48261,0.609515,193.031
26967.7594,1.98802,4.87791,3.47991,0.610358,192.598
26982.7594,1.98652,4.87037,3.47724,0.610781,192.161
26997.7594,1.98519,4.87327,3.47453,0.610451,191.726
27012.7594,1.98366,4.86848,3.47184,0.612282,191.28
27027.7594,1.9816,4.86385,3.46933,0.611531,190.869
27042.7594,1.98239,4.8592,3.46666,0.613694,190.436
27057.7594,1.98107,4.85446,3.46409,0.613648,190.013
27072.7594,1.97969,4.85007,3.4615,0.613645,189.575
27087.7594,1.97826,4.84568,3.4591,0.613411,189.596
27102.7594,1.97704,4.84104,3.45644,0.614214,189.168
27117.7594,1.97578,4.83661,3.4535,0.61426,188.757
27132.7594,1.97447,4.8323,3.45406,0.614778,188.346
27147.7594,1.97345,4.82805,3.4516,0.616194,187.934
27162.7594,1.97207,4.82187,3.44914,0.615251,187.526
27177.7594,1.97095,4.82383,3.44667,0.613881,187.123
27192.7594,1.96985,4.81945,3.44425,0.614777,186.713
27207.7594,1.96817,4.81528,3.44199,0.616763,186.32
27222.7594,1.96875,4.81107,3.43961,0.616714,185.914
27237.7594,1.96764,4.80698,3.43728,0.616479,185.524
27252.7594,1.96654,4.80287,3.43496,0.618468,185.123
27267.7594,1.96544,4.79863,3.43257,0.618043,185.131
27282.7594,1.96432,4.79466,3.43028,0.620657,184.732
27297.7594,1.96337,4.79087,3.42771,0.620134,184.344
27312.7594,1.96238,4.7868,3.42808,0.6198,183.956
27327.7594,1.96136,4.78293,3.42579,0.620991,183.574
27342.7594,1.96041,4.77794,3.42356,0.62118,183.192
27357.7594,1.95938,4.77894,3.4212,0.621943,182.804
27372.7594,1.95846,4.77503,3.41925,0.619751,182.428
27387.7594,1.95728,4.77139,3.41696,0.618659,182.053
27402.7594,1.95767,4.76727,3.41472,0.621705,181.676
27417.7594,1.95677,4.76366,3.41267,0.620894,181.296
27432.7594,1.95585,4.75994,3.41066,0.620514,180.924
27447.7594,1.95484,4.75601,3.40846,0.62094,180.931
27462.7594,1.95412,4.75232,3.40628,0.620798,180.559
27477.7594,1.95329,4.74872,3.40361,0.622945,180.194
27492.7594,1.95249,4.74524,3.40439,0.622231,179.831
27507.7594,1.9516,4.74151,3.40225,0.624237,179.463
27522.7594,1.9509,4.73654,3.40027,0.624479,179.109
27537.7594,1.95027,4.73821,3.39809,0.62563,178.748
27552.7594,1.94944,4.73465,3.39616,0.622754,178.389
27567.7594,1.94827,4.73116,3.39415,0.624479,178.029
27582.7594,1.94875,4.72735,3.39218,0.622755,177.679
27597.7594,1.94804,4.72394,3.39026,0.624093,177.329
27612.7594,1.94735,4.72048,3.38834,0.625437,176.98
27627.7594,1.94663,4.71696,3.38635,0.625243,176.986
27642.7594,1.94606,4.71366,3.38451,0.624668,176.632
27657.7594,1.94531,4.71043,3.38199,0.625484,176.291
27672.7594,1.94477,4.70687,3.3826,0.623424,175.943
27687.7594,1.94414,4.7038,3.38066,0.625627,175.605
27702.7594,1.94348,4.69922,3.37897,0.625005,175.259
27717.7594,1.94297,4.70054,3.37691,0.625292,174.919
27732.7594,1.94229,4.69737,3.37506,0.626156,174.585
27747.7594,1.94161,4.69412,3.37334,0.625339,174.246
27762.7594,1.94193,4.69103,3.37154,0.625722,173.916
27777.7594,1.94143,4.68758,3.36971,0.627025,173.582
27792.7594,1.94091,4.68465,3.36796,0.627313,173.246
27807.7594,1.9403,4.68155,3.36626,0.629048,173.256
27822.7594,1.93977,4.67835,3.3644,0.626589,172.923
27837.7594,1.93944,4.67556,3.36221,0.628806,172.594
27852.7594,1.93882,4.67246,3.36281,0.627407,172.274
27867.7594,1.93839,4.66936,3.36113,0.628856,171.948
27882.7594,1.93808,4.66598,3.35938,0.627601,171.624
27897.7594,1.9376,4.66657,3.35773,0.627358,171.305
27912.7594,1.93709,4.66364,3.35595,0.62924,170.988
27927.7594,1.93636,4.66079,3.35438,0.630255,170.667
27942.7594,1.93686,4.65785,3.35264,0.628951,170.351
27957.7594,1.93654,4.65497,3.35107,0.629482,170.036
27972.7594,1.9362,4.65212,3.34937,0.629868,169.717
27987.7594,1.93575,4.6493,3.34787,0.628903,169.726
28002.7594,1.93546,4.6465,3.3462,0.6289,169.408
28017.7594,1.93505,4.64378,3.34376,0.630351,169.108
28032.7594,1.93467,4.6409,3.34471,0.631803,168.792
28047.7594,1.93442,4.63829,3.34313,0.63016,168.486
28062.7594,1.93418,4.63463,3.34162,0.631323,168.183
28077.7594,1.93391,4.63573,3.33998,0.630739,167.875
28092.7594,1.93373,4.63296,3.33854,0.631465,167.575
28107.7594,1.93262,4.63015,3.33695,0.629288,167.272
28122.7594,1.93332,4.62767,3.33549,0.633555,166.982
28137.7594,1.93326,4.62491,3.33388,0.631561,166.675
28152.7594,1.93295,4.62234,3.33253,0.632921,166.377
28167.7594,1.93268,4.61987,3.33096,0.63229,166.377
28182.7594,1.93246,4.61724,3.32953,0.63195,166.087
28197.7594,1.93224,4.61491,3.32796,0.63263,165.791
28212.7594,1.932,4.61225,3.32832,0.633409,165.498
28227.7594,1.93197,4.60991,3.32681,0.634186,165.203
28242.7594,1.93182,4.60595,3.32539,0.634481,164.922
28257.7594,1.93163,4.60753,3.32387,0.634577,164.624
28272.7594,1.93143,4.60497,3.32257,0.633993,164.342
28287.7594,1.93095,4.60285,3.32118,0.634969,164.054
28302.7594,1.93143,4.60009,3.31964,0.634043,163.771
28317.7594,1.93136,4.59786,3.31852,0.634478,163.489
28332.7594,1.93125,4.59547,3.31718,0.636185,163.201
28347.7594,1.93113,4.59318,3.3158,0.634821,163.209
28362.7594,1.931,4.59074,3.31439,0.635845,162.927
28377.7594,1.93085,4.58853,3.31293,0.635942,162.647
28392.7594,1.93078,4.58616,3.31327,0.635987,162.367
28407.7594,1.9309,4.58414,3.3119,0.635598,162.089
28422.7594,1.93085,4.58036,3.31069,0.635842,161.814
28437.7594,1.9307,4.58207,3.30934,0.636235,161.542
28452.7594,1.93074,4.57985,3.30793,0.636576,161.265
28467.7594,1.93032,4.57758,3.30682,0.635649,160.995
28482.7594,1.93087,4.5754,3.30545,0.637261,160.727
28497.7594,1.93067,4.57316,3.30424,0.637019,160.225
28512.7594,1.93138,4.57086,3.30298,0.63643,160.206
28527.7594,1.93171,4.56902,3.29968,0.638682,159.964
28542.7594,1.9317,4.56676,3.30196,0.63643,159.695
28557.7594,1.93185,4.56473,3.30069,0.636528,159.433
28572.7594,1.93175,4.55782,3.29938,0.639272,159.169
28587.7594,1.93199,4.56304,3.29833,0.638485,158.911
28602.7594,1.93196,4.56096,3.2971,0.639075,158.646
28617.7594,1.93042,4.55875,3.29592,0.638583,158.382
28632.7594,1.93194,4.55673,3.29486,0.640692,158.121
28647.7594,1.93216,4.55485,3.29374,0.639909,157.866
28662.7594,1.93217,4.55293,3.29264,0.641432,157.561
28677.7594,1.9323,4.55098,3.29158,0.640695,157.61
28692.7594,1.93245,4.54906,3.29049,0.641875,157.354
28707.7594,1.93254,4.54707,3.2872,0.640005,157.096
28722.7594,1.93271,4.54523,3.28946,0.640105,156.838
28737.7594,1.93293,4.54342,3.28832,0.642024,156.587
28752.7594,1.93303,4.53915,3.28719,0.642172,156.33
28767.7594,1.93307,4.5416,3.28607,0.642962,156.079
28782.7594,1.93322,4.53971,3.28493,0.642913,155.828
28797.7594,1.93256,4.53794,3.28398,0.643651,155.581
28812.7594,1.93348,4.53598,3.28297,0.642764,155.329
28827.7594,1.93362,4.53423,3.28192,0.642617,155.086
28842.7594,1.93388,4.53255,3.28096,0.642418,154.828
28857.7594,1.93397,4.53071,3.27994,0.64168,154.847
28872.7594,1.93414,4.52898,3.27891,0.644096,154.592
28887.7594,1.93453,4.52741,3.27748,0.644936,154.351
28902.7594,1.93473,4.52563,3.27809,0.644937,154.109
28917.7594,1.93486,4.52393,3.277,0.643704,153.865
28932.7594,1.93509,4.52142,3.27605,0.643902,153.623
28947.7594,1.93528,4.52242,3.27493,0.643902,153.38
28962.7594,1.93553,4.52051,3.274,0.645533,153.143
28977.7594,1.93525,4.5191,3.27319,0.64489,152.906
28992.7594,1.93586,4.51739,3.27223,0.646525,152.666
29007.7594,1.93619,4.51567,3.27123,0.646278,152.43
29022.7594,1.93636,4.51428,3.27044,0.646079,152.168
29037.7594,1.93664,4.51267,3.26953,0.645483,152.2
29052.7594,1.93698,4.51099,3.26857,0.646473,151.962
29067.7594,1.93733,4.50957,3.26714,0.645185,151.731
29082.7594,1.93765,4.50803,3.2678,0.648559,151.491
29097.7594,1.9378,4.50639,3.26683,0.645978,151.257
29112.7594,1.93827,4.50351,3.26605,0.648909,151.023
29127.7594,1.93849,4.50492,3.2651,0.647318,150.793
29142.7594,1.93892,4.50352,3.26435,0.649009,150.568
29157.7594,1.9384,4.50209,3.26339,0.648063,150.339
29172.7594,1.9392,4.50048,3.26259,0.649954,150.108
29187.7594,1.93952,4.49907,3.26165,0.648661,149.883
29202.7594,1.94001,4.49755,3.26093,0.648411,149.631
29217.7594,1.94036,4.4962,3.26009,0.64861,149.659
29232.7594,1.94059,4.49469,3.25922,0.649608,149.434
29247.7594,1.94097,4.49343,3.25796,0.651302,149.212
29262.7594,1.94141,4.49193,3.25854,0.649257,148.98
29277.7594,1.94175,4.49053,3.2577,0.651503,148.758
29292.7594,1.94223,4.48696,3.25694,0.649505,148.536
29307.7594,1.94261,4.48939,3.256,0.650355,148.314
29322.7594,1.94309,4.48798,3.25546,0.652153,148.098
29337.7594,1.94267,4.48682,3.25473,0.650056,147.88
29352.7594,1.94343,4.48522,3.25385,0.651553,147.656
29367.7594,1.94386,4.48411,3.25311,0.652305,147.442
29382.7594,1.9443,4.4827,3.25247,0.653056,147.2
29397.7594,1.94467,4.48131,3.25167,0.651754,147.228
29412.7594,1.94526,4.48034,3.25111,0.652356,147.008
29427.7594,1.94571,4.4789,3.24981,0.654361,146.793
29442.7594,1.94606,4.47766,3.25036,0.653207,146.575
29457.7594,1.94655,4.47646,3.24964,0.653408,146.361
29472.7594,1.94711,4.47383,3.24901,0.652153,146.146
29487.7594,1.94744,4.47549,3.24821,0.653306,145.935
29502.7594,1.94813,4.47415,3.24763,0.655414,145.725
29517.7594,1.94798,4.47307,3.24687,0.654664,145.512
29532.7594,1.94851,4.47169,3.24617,0.654813,145.303
29547.7594,1.94896,4.47056,3.24554,0.655619,145.093
29562.7594,1.9494,4.46957,3.24494,0.653207,144.879
29577.7594,1.95003,4.46853,3.24433,0.655719,144.885
29592.7594,1.95063,4.46723,3.2436,0.656271,144.681
29607.7594,1.95099,4.46607,3.24262,0.655968,144.469
29622.7594,1.95169,4.46517,3.24316,0.657483,144.263
29637.7594,1.95211,4.46408,3.24253,0.65587,144.056
29652.7594,1.95269,4.46165,3.24188,0.655871,143.846
29667.7594,1.9532,4.46323,3.24125,0.657027,143.646
29682.7594,1.9537,4.46197,3.2406,0.658697,143.439
29697.7594,1.95349,4.46105,3.23999,0.657432,143.238
29712.7594,1.95429,4.45976,3.23936,0.660617,143.032
29727.7594,1.95478,4.45879,3.23874,0.660871,142.829
29742.7594,1.95536,4.45789,3.23829,0.65991,142.62
29757.7594,1.95603,4.45683,3.23768,0.658292,142.634
29772.7594,1.95645,4.45572,3.23706,0.66128,142.431
29787.7594,1.95711,4.45495,3.23606,0.661585,142.236
29802.7594,1.95776,4.45394,3.23669,0.661177,142.032
29817.7594,1.95834,4.45301,3.23617,0.658895,141.829
29832.7594,1.95888,4.45044,3.23546,0.662297,141.63
29847.7594,1.95949,4.45209,3.2349,0.658997,141.435
29862.7594,1.96014,4.45118,3.23443,0.659758,141.237
29877.7594,1.96057,4.45034,3.23403,0.663464,141.041
29892.7594,1.96097,4.44915,3.23345,0.662091,140.846
29907.7594,1.96146,4.44848,3.233,0.660264,140.654
29922.7594,1.96211,4.4475,3.23253,0.660568,140.451
29937.7594,1.96279,4.44672,3.23203,0.663261,140.458
29952.7594,1.96322,4.44577,3.23145,0.664536,140.269
29967.7594,1.96394,4.44504,3.23055,0.662803,140.074
29982.7594,1.96467,4.44424,3.23109,0.6652,139.88
29997.7594,1.96523,4.44327,3.23053,0.664434,139.683
30012.7594,1.96597,4.44173,3.23009,0.663466,139.494
30027.7594,1.96653,4.44269,3.22957,0.666528,139.304
30042.7594,1.96725,4.4419,3.22921,0.66382,139.116
30057.7594,1.96759,4.44114,3.22869,0.664588,138.921
30072.7594,1.96797,4.44015,3.22843,0.665098,138.734
30087.7594,1.96881,4.43943,3.22798,0.665915,138.549
30102.7594,1.96932,4.43861,3.22751,0.667195,138.334
30117.7594,1.97009,4.4379,3.22699,0.663822,138.362
30132.7594,1.97076,4.43726,3.22657,0.666785,138.174
30147.7594,1.97141,4.4363,3.22588,0.666886,137.986
30162.7594,1.97226,4.43574,3.22627,0.668063,137.798
30177.7594,1.97295,4.435,3.22583,0.666425,137.613
30192.7594,1.97363,4.43348,3.2255,0.666427,137.429
30207.7594,1.97438,4.43453,3.22509,0.66658,137.243
30222.7594,1.97507,4.43372,3.22466,0.668679,137.06
30237.7594,1.97546,4.43317,3.2243,0.668836,136.874
30252.7594,1.97593,4.43228,3.2239,0.668372,136.691
30267.7594,1.97646,4.43166,3.22352,0.670529,136.508
30282.7594,1.9773,4.43086,3.22311,0.668987,136.318
30297.7594,1.97804,4.43036,3.2229,0.670324,136.328
30312.7594,1.97877,4.42962,3.22245,0.671096,136.148
30327.7594,1.97963,4.42897,3.22107,0.67187,135.968
30342.7594,1.98037,4.42851,3.22218,0.669811,135.782
30357.7594,1.98108,4.4279,3.22186,0.669195,135.602
30372.7594,1.98185,4.42667,3.22143,0.670736,135.424
30387.7594,1.98279,4.42723,3.22109,0.674089,135.24
30402.7594,1.98344,4.42665,3.22083,0.674759,135.064
30417.7594,1.9837,4.42611,3.22057,0.672124,134.887
30432.7594,1.98427,4.4255,3.22025,0.673367,134.713
30447.7594,1.98508,4.42495,3.21997,0.671714,134.535
30462.7594,1.98598,4.42444,3.21964,0.673159,134.343
30477.7594,1.9866,4.42394,3.2194,0.675539,134.359
30492.7594,1.98758,4.42338,3.219,0.675178,134.183
30507.7594,1.98835,4.42278,3.21806,0.673315,134.005
30522.7594,1.98921,4.42235,3.21887,0.675902,133.826
30537.7594,1.99006,4.4217,3.21847,0.674403,133.651
30552.7594,1.99085,4.42004,3.21825,0.674246,133.479
30567.7594,1.99164,4.42147,3.21811,0.676165,133.303
30582.7594,1.99244,4.42096,3.21772,0.676786,133.131
30597.7594,1.99277,4.42036,3.21739,0.677355,132.954
30612.7594,1.99334,4.41995,3.21724,0.6785,132.785
30627.7594,1.99431,4.41934,3.21692,0.677616,132.61
30642.7594,1.99506,4.41906,3.21666,0.677201,132.426
30657.7594,1.99589,4.41864,3.21656,0.679545,132.442
30672.7594,1.99669,4.41803,3.21624,0.678867,132.269
30687.7594,1.99777,4.41771,3.21511,0.68184,132.096
30702.7594,1.99868,4.41748,3.21612,0.678917,131.924
30717.7594,1.99946,4.41702,3.21589,0.678968,131.754
30732.7594,2.00029,4.41562,3.21566,0.682156,131.58
30747.7594,2.00136,4.41675,3.21549,0.682626,131.412
30762.7594,2.00213,4.4163,3.21518,0.680429,131.239
30777.7594,2.00251,4.41589,3.21498,0.684358,131.07
30792.7594,2.00303,4.41553,3.21492,0.681264,130.902
