Time (s),Temp (Ohm) (X58257),Temp (Ohm) (X53853),Temp (Ohm) (X53851),Temp (Ohm) (X53871)
84332.8,3428.31,428.141,459.174,489.854
84342.8,3428.31,428.141,459.178,489.862
84352.8,3429.8,428.165,459.184,489.862
84362.8,3429.8,428.135,459.184,489.786
84372.8,3430.07,428.135,459.193,489.863
84382.8,3429.88,428.106,459.193,489.838
84392.8,3429.88,428.106,459.299,489.844
84402.8,3428.21,428.082,459.299,489.844
84412.8,3428.21,428.1,459.299,489.942
84422.8,3428.33,428.1,459.29,489.949
84432.8,3428.2,428.14,459.29,489.949
84442.8,3428.2,428.076,459.267,489.967
84452.8,3428.79,428.164,459.252,489.967
84462.8,3429.86,428.222,459.252,489.971
84472.8,3431.03,428.222,459.235,489.872
84482.8,3430.89,428.229,458.618,489.872
84492.8,3430.89,428.179,459.281,489.862
84502.8,3431.4,428.179,459.309,489.862
84512.8,3430.31,428.126,459.309,489.925
84522.8,3430.31,428.126,459.348,489.895
84532.8,3429.51,428.14,459.28,489.895
84542.8,3429.51,428.176,459.352,490.002
84552.8,3429.43,428.176,459.332,489.755
84562.8,3430.49,428.256,459.332,490.014
84572.8,3430.49,428.256,459.308,489.997
84582.8,3431.5,428.276,459.314,489.997
84592.8,3431.5,428.243,459.314,489.964
84602.8,3432.59,428.243,459.339,489.927
84612.8,3432.29,428.242,459.339,489.927
84622.8,3432.29,428.099,459.348,489.916
84632.8,3431.29,428.177,459.409,489.916
84642.8,3428.77,428.168,459.409,489.959
84652.8,3430.73,428.168,459.425,490.06
84662.8,3430.47,428.222,459.425,490.06
84672.8,3430.47,428.235,459.424,490.092
84682.8,3430.48,428.235,459.423,490.092
84692.8,3430.68,428.273,459.423,490.096
84702.8,3430.68,428.273,459.4,490.115
84712.8,3431.4,428.33,459.379,490.115
84722.8,3431.4,428.353,459.378,490.058
84732.8,3433.29,428.353,459.378,489.597
84742.8,3433.65,428.313,459.378,490.013
84752.8,3433.65,428.313,459.42,490.027
84762.8,3433.77,428.318,459.484,490.027
84772.8,3433.77,428.333,459.484,490.042
84782.8,3433.89,428.333,459.5,490.061
84792.8,3432.7,428.287,459.5,490.061
84802.8,3432.7,428.179,459.527,490.11
84812.8,3432.05,428.281,459.535,490.11
84822.8,3428.52,428.324,459.535,490.179
84832.8,3432.25,428.324,459.504,490.21
84842.8,3432.45,428.376,459.504,490.21
84852.8,3432.45,428.393,459.476,490.206
84862.8,3433.16,428.393,459.441,490.206
84872.8,3434.26,428.424,459.441,490.171
84882.8,3434.26,428.424,459.453,490.118
84892.8,3434.57,428.416,459.447,490.118
84902.8,3434.57,428.381,459.504,490.098
84912.8,3435.11,428.381,459.541,489.665
84922.8,3434.94,428.359,459.541,490.141
84932.8,3434.94,428.359,459.569,490.141
84942.8,3434.38,428.353,459.588,490.141
84952.8,3434.38,428.356,459.588,490.206
84962.8,3434.0,428.356,459.598,490.205
84972.8,3433.29,428.392,459.598,490.205
84982.8,3433.29,428.25,459.567,490.28
84992.8,3434.22,428.471,459.53,490.28
85002.8,3434.22,428.469,459.53,490.271
85012.8,3435.91,428.469,459.532,490.228
85022.8,3436.22,428.475,459.532,490.228
85032.8,3436.22,428.478,459.568,490.187
85042.8,3436.42,428.478,459.59,490.187
85052.8,3436.4,428.453,459.59,490.187
85062.8,3436.19,428.453,459.636,490.228
85072.8,3435.03,428.397,459.421,490.228
85082.8,3435.03,428.428,459.662,490.317
85092.8,3434.3,428.428,459.67,490.317
85102.8,3434.48,428.453,459.67,490.375
85112.8,3434.48,428.453,459.639,490.386
85122.8,3435.47,428.553,459.609,490.386
85132.8,3435.47,428.544,459.609,490.343
85142.8,3436.24,428.544,459.614,490.34
85152.8,3437.43,428.576,459.614,490.34
85162.8,3437.43,428.08,459.651,490.319
85172.8,3437.72,428.519,459.69,490.319
85182.8,3437.72,428.485,459.69,490.353
85192.8,3436.48,428.485,459.763,490.37
85202.8,3436.0,428.522,459.763,490.37
85212.8,3436.0,428.558,459.726,490.457
85222.8,3436.06,428.558,459.713,490.457
85232.8,3436.95,428.615,459.713,490.457
85242.8,3437.88,428.615,459.673,490.368
85252.8,3438.77,428.621,459.077,490.368
85262.8,3438.77,428.589,459.778,490.365
85272.8,3438.74,428.589,459.733,490.365
85282.8,3438.33,428.552,459.733,490.377
85292.8,3438.33,428.552,459.792,490.411
85302.8,3436.86,428.539,459.798,490.411
85312.8,3436.86,428.594,459.808,490.49
85322.8,3437.14,428.594,459.779,490.111
85332.8,3438.18,428.681,459.779,490.486
85342.8,3438.18,428.681,459.734,490.477
85352.8,3439.76,428.675,459.749,490.477
85362.8,3439.76,428.663,459.749,490.402
85372.8,3439.86,428.663,459.806,490.417
85382.8,3439.25,428.597,459.806,490.417
85392.8,3439.25,428.473,459.864,490.463
85402.8,3438.03,428.578,459.852,490.463
85412.8,3434.97,428.604,459.852,490.553
85422.8,3437.71,428.604,459.842,490.563
85432.8,3438.08,428.682,459.842,490.563
85442.8,3438.08,428.709,459.808,490.562
85452.8,3438.85,428.709,459.79,490.562
85462.8,3438.12,428.698,459.79,490.543
85472.8,3439.37,428.698,459.791,490.515
85482.8,3440.8,428.722,459.82,490.515
85492.8,3440.8,428.686,459.881,490.486
85502.8,3440.91,428.686,459.859,490.001
85512.8,3439.6,428.638,459.859,490.535
85522.8,3439.6,428.638,459.912,490.522
85532.8,3439.26,428.622,459.934,490.522
85542.8,3439.26,428.644,459.934,490.54
85552.8,3439.04,428.644,459.936,490.617
85562.8,3439.32,428.67,459.936,490.617
85572.8,3439.32,428.526,459.946,490.629
85582.8,3439.65,428.766,459.865,490.629
85592.8,3433.99,428.794,459.865,490.653
85602.8,3441.04,428.794,459.859,490.611
85612.8,3441.26,428.805,459.859,490.611
85622.8,3441.26,428.792,459.886,490.547
85632.8,3442.16,428.792,459.92,490.547
85642.8,3440.73,428.782,459.92,490.573
85652.8,3441.91,428.782,459.964,490.596
85662.8,3440.81,428.699,459.747,490.596
85672.8,3440.81,428.734,460.024,490.685
85682.8,3440.11,428.734,459.984,490.685
85692.8,3440.32,428.804,459.984,490.729
85702.8,3440.32,428.804,459.918,490.69
85712.8,3441.52,428.834,459.914,490.69
85722.8,3441.52,428.843,459.914,490.665
85732.8,3443.01,428.843,459.934,490.693
85742.8,3443.19,428.812,459.934,490.629
85752.8,3443.19,428.151,460.015,490.646
85762.8,3442.39,428.762,460.03,490.646
85772.8,3442.39,428.77,460.03,490.71
85782.8,3441.92,428.77,460.075,490.744
85792.8,3441.7,428.777,460.075,490.744
85802.8,3441.7,428.787,460.075,490.762
85812.8,3441.42,428.787,460.065,490.762
85822.8,3443.24,428.825,460.065,490.8
85832.8,3441.75,428.825,460.034,490.797
85842.8,3441.81,428.889,459.653,490.797
85852.8,3441.81,428.904,460.01,490.758
85862.8,3442.53,428.904,459.991,490.758
85872.8,3443.4,428.916,459.991,490.743
85882.8,3443.4,428.916,460.029,490.713
85892.8,3444.16,428.946,460.033,490.713
85902.8,3444.16,428.878,460.033,490.692
85912.8,3444.53,428.878,460.131,490.766
85922.8,3443.75,428.838,460.131,490.814
85932.8,3443.75,428.838,460.167,490.837
85942.8,3442.89,428.872,460.148,490.837
85952.8,3442.89,428.88,460.148,490.876
85962.8,3442.44,428.88,460.145,490.876
85972.8,3442.94,428.917,460.145,490.876
85982.8,3442.94,428.875,460.105,490.877
85992.8,3445.19,428.982,460.111,490.877
86002.8,3442.89,429.006,460.111,490.871
86012.8,3445.7,429.006,460.113,490.803
86022.8,3445.48,428.972,460.113,490.803
86032.8,3445.48,428.9,460.203,490.806
86042.8,3445.27,428.9,460.191,490.806
86052.8,3444.35,428.92,460.191,490.884
86062.9,3444.35,428.92,460.216,490.879
86072.9,3443.78,428.919,460.221,490.879
86082.9,3443.78,428.977,460.219,490.962
86092.9,3443.89,428.977,460.179,490.686
86102.9,3444.57,429.009,460.179,490.952
86112.9,3444.57,429.009,460.159,490.955
86122.9,3445.51,429.048,460.156,490.955
86132.9,3445.51,429.069,460.156,490.893
86142.9,3446.91,429.069,460.202,490.877
86152.9,3447.03,429.008,460.202,490.877
86162.9,3447.03,428.96,460.296,490.918
86172.9,3445.56,428.956,460.3,490.918
86182.9,3441.43,428.989,460.3,491.004
86192.9,3444.77,428.989,460.261,491.018
86202.9,3444.9,429.04,460.261,491.018
86212.9,3444.9,429.055,460.21,491.009
86222.9,3445.55,429.055,460.218,491.009
86232.9,3446.11,429.113,460.218,491.022
86242.9,3446.11,429.113,460.236,490.992
86252.9,3447.07,429.109,460.264,490.992
86262.9,3447.07,429.11,460.25,490.96
86272.9,3448.23,429.11,460.259,490.567
86282.9,3447.99,429.043,460.259,490.977
86292.9,3447.99,429.043,460.305,490.974
86302.9,3447.9,429.054,460.34,490.974
86312.9,3447.9,429.038,460.34,490.986
86322.9,3447.49,429.038,460.36,491.02
86332.9,3446.73,429.049,460.36,491.02
86342.9,3446.73,428.985,460.384,491.092
86352.9,3446.37,429.122,460.333,491.092
86362.9,3442.04,429.131,460.333,491.12
86372.9,3446.89,429.131,460.306,491.086
86382.9,3448.04,429.202,460.306,491.086
86392.9,3448.04,429.196,460.31,491.057
86402.9,3448.87,429.196,460.299,491.057
86412.9,3449.12,429.185,460.299,491.056
86422.9,3449.12,429.185,460.34,491.063
86432.9,3449.54,429.182,460.319,491.063
86442.9,3449.54,429.153,460.39,491.046
86452.9,3449.11,429.153,460.41,490.537
86462.9,3448.52,429.113,460.41,491.118
86472.9,3448.52,429.113,460.452,491.118
86482.9,3448.21,429.132,460.471,491.118
86492.9,3448.21,429.173,460.471,491.195
86502.9,3447.98,429.173,460.433,491.237
86512.9,3448.47,429.236,460.433,491.237
86522.9,3448.47,429.01,460.368,491.168
86532.9,3450.4,429.259,460.397,491.168
86542.9,3450.4,429.255,460.397,491.112
86552.9,3450.97,429.255,460.402,491.106
86562.9,3450.65,429.208,460.402,491.106
86572.9,3450.65,429.175,460.488,491.127
86582.9,3450.1,429.175,460.463,491.127
86592.9,3449.97,429.173,460.463,491.164
86602.9,3449.97,429.173,460.513,491.172
86612.9,3449.3,429.172,460.302,491.172
86622.9,3449.3,429.201,460.523,491.285
86632.9,3448.88,429.201,460.525,491.087
86642.9,3449.4,429.279,460.525,491.331
86652.9,3449.4,429.279,460.557,491.338
86662.9,3450.06,429.318,460.53,491.338
86672.9,3450.06,429.32,460.53,491.362
86682.9,3450.57,429.32,460.51,491.34
86692.9,3450.82,429.35,460.51,491.34
86702.9,3450.82,429.131,460.478,491.274
86712.9,3452.11,429.342,460.502,491.274
86722.9,3452.11,429.346,460.502,491.224
86732.9,3452.37,429.346,460.529,491.214
86742.9,3452.16,429.279,460.529,491.214
86752.9,3452.16,429.248,460.593,491.255
86762.9,3451.48,429.248,460.603,491.255
86772.9,3452.39,429.259,460.603,491.304
86782.9,3450.72,429.259,460.615,491.323
86792.9,3450.52,429.298,460.322,491.323
86802.9,3450.52,429.384,460.564,491.373
86812.9,3451.72,429.384,460.537,491.373
86822.9,3452.57,429.382,460.537,491.308
86832.9,3452.57,429.382,460.53,491.295
86842.9,3453.26,429.357,460.578,491.295
86852.9,3453.26,429.382,460.578,491.305
86862.9,3452.95,429.382,460.638,491.318
86872.9,3452.86,429.333,460.638,491.365
86882.9,3452.86,428.729,460.72,491.432
86892.9,3452.06,429.377,460.708,491.432
86902.9,3452.06,429.421,460.708,491.509
86912.9,3452.64,429.421,460.66,491.497
86922.9,3453.04,429.45,460.66,491.497
86932.9,3453.04,429.504,460.645,491.457
86942.9,3454.01,429.504,460.65,491.457
86952.9,3453.38,429.493,460.65,491.453
86962.9,3455.34,429.493,460.728,491.398
86972.9,3455.13,429.437,460.025,491.398
86982.9,3455.13,429.408,460.815,491.449
86992.9,3453.5,429.408,460.816,491.449
87002.9,3453.04,429.419,460.816,491.554
87012.9,3453.04,429.419,460.764,491.498
87022.9,3452.98,429.438,460.753,491.498
87032.9,3452.98,429.489,460.753,491.566
87042.9,3453.23,429.489,460.73,491.308
87052.9,3454.2,429.517,460.73,491.508
87062.9,3454.2,429.517,460.677,491.491
87072.9,3454.66,429.531,460.67,491.491
87082.9,3454.66,429.523,460.67,491.453
87092.9,3455.48,429.523,460.706,491.438
87102.9,3455.83,429.466,460.706,491.438
87112.9,3455.83,429.472,460.756,491.431
87122.9,3453.99,429.452,460.829,491.431
87132.9,3451.37,429.453,460.829,491.589
87142.9,3453.68,429.453,460.786,491.58
87152.9,3453.71,429.51,460.786,491.58
87162.9,3453.71,429.538,460.738,491.579
87172.9,3454.92,429.538,460.726,491.579
87182.9,3456.04,429.574,460.726,491.531
87192.9,3456.04,429.574,460.745,491.489
87202.9,3456.83,429.548,460.706,491.489
87212.9,3456.83,429.49,460.846,491.516
87222.9,3455.57,429.49,460.869,491.218
87232.9,3455.1,429.483,460.869,491.603
87242.9,3455.1,429.483,460.864,491.615
87252.9,3454.63,429.509,460.86,491.615
87262.9,3454.63,429.538,460.86,491.664
87272.9,3454.97,429.538,460.847,491.711
87282.9,3455.17,429.583,460.847,491.711
87292.9,3455.17,429.471,460.838,491.679
87302.9,3456.76,429.66,460.801,491.679
87312.9,3456.76,429.641,460.801,491.591
87322.9,3458.0,429.641,460.829,491.576
87332.9,3458.13,429.598,460.829,491.576
87342.9,3458.13,429.601,460.92,491.614
87352.9,3457.62,429.601,460.941,491.614
87362.9,3458.53,429.587,460.941,491.684
87372.9,3456.69,429.587,460.962,491.753
87382.9,3456.7,429.684,460.53,491.753
87392.9,3456.7,429.704,460.897,491.722
87402.9,3458.02,429.704,460.887,491.722
87412.9,3458.83,429.719,460.887,491.703
87422.9,3458.83,429.719,460.912,491.677
87432.9,3459.24,429.696,460.921,491.677
87442.9,3459.24,429.676,460.921,491.666
87452.9,3459.06,429.676,460.985,491.666
87462.9,3458.47,429.662,460.985,491.714
87472.9,3458.47,429.022,461.027,491.726
87482.9,3457.71,429.647,461.036,491.726
87492.9,3457.71,429.684,461.036,491.828
87502.9,3457.5,429.684,461.038,491.835
87512.9,3457.72,429.716,461.038,491.835
87522.9,3457.72,429.775,461.003,491.877
87532.9,3458.58,429.775,461.006,491.877
87542.9,3459.12,429.79,461.006,491.836
87552.9,3460.14,429.79,460.985,491.804
87562.9,3460.25,429.798,460.448,491.804
87572.9,3460.25,429.768,461.025,491.77
87582.9,3460.82,429.768,461.031,491.77
87592.9,3460.86,429.752,461.031,491.781
87602.9,3460.86,429.752,461.076,491.807
87612.9,3460.58,429.723,461.102,491.807
87622.9,3460.58,429.717,461.102,491.804
87632.9,3460.05,429.717,461.136,491.771
87642.9,3459.39,429.751,461.136,491.906
87652.9,3459.39,429.027,461.136,491.929
87662.9,3458.85,429.768,461.112,491.929
87672.9,3458.85,429.801,461.112,491.961
87682.9,3459.69,429.801,461.076,491.966
87692.9,3460.11,429.857,461.076,491.966
87702.9,3460.11,429.858,461.067,491.915
87712.9,3461.27,429.858,461.05,491.915
87722.9,3459.97,429.857,461.05,491.854
87732.9,3462.21,429.857,461.048,491.859
87742.9,3462.03,429.854,460.75,491.859
87752.9,3462.03,429.815,461.094,491.854
87762.9,3461.83,429.815,461.158,491.854
87772.9,3461.67,429.789,461.158,491.869
87782.9,3461.67,429.789,461.198,491.899
87792.9,3461.63,429.798,461.205,491.899
87802.9,3461.63,429.796,461.205,491.942
87812.9,3460.47,429.796,461.197,491.837
87822.9,3460.2,429.824,461.197,492.013
87832.9,3460.2,429.128,461.193,492.045
87842.9,3460.65,429.897,461.147,492.045
87852.9,3460.65,429.917,461.147,492.02
87862.9,3462.11,429.917,461.163,491.997
87872.9,3462.22,429.931,461.163,491.997
87882.9,3462.22,429.942,461.139,491.978
87892.9,3463.39,429.942,461.151,491.978
87902.9,3460.96,429.96,461.151,491.982
87912.9,3463.91,429.96,461.182,491.94
87922.9,3463.46,429.897,460.846,491.94
87932.9,3463.46,429.867,461.27,491.971
87942.9,3462.28,429.867,461.29,491.971
87952.9,3461.93,429.867,461.29,492.03
87962.9,3461.93,429.867,461.262,492.083
87972.9,3461.55,429.903,461.26,492.083
87982.9,3461.55,429.914,461.26,492.099
87992.9,3462.53,429.914,461.234,491.985
88002.9,3463.11,430.005,461.234,492.11
88012.9,3463.11,430.005,461.198,492.078
88022.9,3463.91,429.993,461.215,492.078
88032.9,3463.91,429.974,461.215,492.01
88042.9,3464.94,429.974,461.254,491.997
88052.9,3464.6,429.953,461.254,491.997
88062.9,3464.6,429.982,461.293,492.011
88072.9,3464.84,429.95,461.302,492.011
88082.9,3461.91,429.941,461.302,492.031
88092.9,3464.04,429.941,461.335,492.057
88102.9,3463.04,429.941,460.877,492.057
88112.9,3463.04,429.945,461.378,492.17
88122.9,3462.88,429.945,461.32,492.17
88132.9,3462.61,429.998,461.32,492.18
88142.9,3462.61,429.998,461.271,492.152
88152.9,3463.55,430.015,461.284,492.152
88162.9,3463.55,430.055,461.284,492.126
88172.9,3464.9,430.055,461.264,491.854
88182.9,3465.73,430.012,461.264,492.069
88192.9,3465.73,430.012,461.306,492.066
88202.9,3465.2,429.986,461.374,492.066
88212.9,3465.2,429.99,461.374,492.088
88222.9,3464.33,429.99,461.4,492.145
88232.9,3464.07,430.014,461.4,492.145
88242.9,3464.07,429.977,461.421,492.264
88252.9,3464.44,430.094,461.385,492.264
88262.9,3464.24,430.096,461.385,492.274
88272.9,3465.54,430.096,461.333,492.207
88282.9,3466.03,430.136,461.333,492.207
88292.9,3466.03,430.102,461.356,492.15
88302.9,3466.81,430.102,461.384,492.15
88312.9,3466.72,430.053,461.384,492.147
88322.9,3466.72,430.053,461.393,492.17
88332.9,3465.9,430.017,461.29,492.17
88342.9,3465.9,430.053,461.47,492.247
88352.9,3465.27,430.053,461.46,492.039
88362.9,3464.74,430.062,461.46,492.315
88372.9,3464.74,430.062,461.435,492.311
88382.9,3464.97,430.09,461.443,492.311
88392.9,3464.97,430.154,461.443,492.32
88402.9,3466.38,430.154,461.445,492.341
88412.9,3466.13,430.175,461.445,492.341
88422.9,3466.13,430.0,461.441,492.335
88432.9,3467.95,430.186,461.456,492.335
88442.9,3462.31,430.199,461.456,492.34
88452.9,3468.06,430.199,461.44,492.226
88462.9,3468.34,430.165,461.44,492.226
88472.9,3468.34,430.13,461.498,492.244
88482.9,3467.03,430.13,461.543,492.244
88492.9,3467.47,430.114,461.543,492.322
88502.9,3467.47,430.114,461.566,492.343
88512.9,3466.5,430.138,461.441,492.343
88522.9,3466.5,430.128,461.556,492.397
88532.9,3466.23,430.128,461.527,492.065
88542.9,3466.63,430.2,461.527,492.424
88552.9,3466.63,430.2,461.514,492.407
88562.9,3468.0,430.253,461.5,492.407
88572.9,3468.0,430.284,461.5,492.367
88582.9,3468.68,430.284,461.502,492.365
88592.9,3469.26,430.232,461.502,492.365
88602.9,3469.26,429.997,461.534,492.31
88612.9,3468.84,430.18,461.556,492.31
88622.9,3463.24,430.164,461.556,492.359
88632.9,3468.37,430.164,461.603,492.362
88642.9,3468.69,430.157,461.603,492.362
88652.9,3468.69,430.198,461.662,492.427
88662.9,3468.01,430.198,461.633,492.427
88672.9,3467.79,430.214,461.633,492.523
88682.9,3467.79,430.214,461.632,492.498
88692.9,3467.84,430.253,461.487,492.498
88702.9,3467.84,430.32,461.576,492.489
88712.9,3469.27,430.32,461.59,491.955
88722.9,3469.78,430.338,461.59,492.471
88732.9,3469.78,430.338,461.613,492.439
88742.9,3470.69,430.328,461.611,492.439
88752.9,3470.69,430.303,461.611,492.406
88762.9,3471.3,430.303,461.672,492.43
88772.9,3471.54,430.287,461.672,492.43
88782.9,3471.54,430.112,461.673,492.452
88792.9,3471.05,430.292,461.704,492.452
88802.9,3465.84,430.281,461.704,492.497
88812.9,3470.07,430.281,461.727,492.517
88822.9,3469.55,430.291,461.727,492.517
88832.9,3469.55,430.268,461.748,492.542
88842.9,3470.4,430.268,461.773,492.542
88852.9,3468.94,430.302,461.773,492.613
88862.9,3468.94,430.302,461.67,492.583
88872.9,3469.76,430.355,461.71,492.583
88882.9,3469.76,430.406,461.692,492.585
88892.9,3471.41,430.406,461.639,492.007
88902.9,3472.15,430.394,461.639,492.502
88912.9,3472.15,430.394,461.705,492.498
88922.9,3472.1,430.358,461.705,492.498
88932.9,3472.1,430.366,461.705,492.464
88942.9,3472.06,430.366,461.737,492.506
88952.9,3472.21,430.331,461.737,492.506
88962.9,3472.21,430.245,461.729,492.496
88972.9,3471.2,430.316,461.81,492.496
88982.9,3468.86,430.35,461.81,492.593
88992.9,3470.98,430.35,461.829,492.636
89002.9,3470.68,430.383,461.829,492.636
89012.9,3470.68,430.391,461.803,492.682
89022.9,3471.19,430.391,461.769,492.682
89032.9,3470.88,430.401,461.769,492.695
89042.9,3470.88,430.401,461.75,492.663
89052.9,3472.07,430.489,461.765,492.663
89062.9,3472.07,430.486,461.746,492.627
89072.9,3473.25,430.486,461.744,492.148
89082.9,3473.63,430.454,461.744,492.578
89092.9,3473.63,430.454,461.803,492.584
89102.9,3473.84,430.42,461.847,492.584
89112.9,3473.84,430.411,461.847,492.617
89122.9,3472.77,430.411,461.88,492.666
89132.9,3472.39,430.422,461.88,492.666
89142.9,3472.39,430.341,461.902,492.755
89152.9,3472.14,430.473,461.91,492.755
89162.9,3468.59,430.485,461.91,492.795
89172.9,3472.46,430.485,461.849,492.776
89182.9,3472.83,430.52,461.849,492.776
89192.9,3472.83,430.547,461.843,492.784
89202.9,3472.95,430.547,461.853,492.784
89212.9,3473.75,430.574,461.853,492.755
89222.9,3473.75,430.574,461.847,492.775
89232.9,3474.3,430.578,461.881,492.775
89242.9,3474.3,430.573,461.853,492.744
89252.9,3475.3,430.573,461.867,492.381
89262.9,3475.26,430.557,461.867,492.711
89272.9,3475.26,430.557,461.886,492.667
89282.9,3474.93,430.486,461.929,492.667
89292.9,3474.93,430.468,461.929,492.735
89302.9,3473.99,430.468,461.953,492.74
89312.9,3473.87,430.487,461.953,492.74
89322.9,3473.87,430.485,462.029,492.864
89332.9,3473.74,430.56,461.973,492.864
89342.9,3469.11,430.563,461.973,492.879
89352.9,3474.6,430.563,461.962,492.875
89362.9,3475.05,430.613,461.962,492.875
89372.9,3475.05,430.651,461.92,492.858
89382.9,3476.24,430.651,461.931,492.858
89392.9,3475.62,430.633,461.931,492.83
89402.9,3475.62,430.633,461.913,492.798
89412.9,3476.49,430.619,461.891,492.798
89422.9,3476.49,430.589,461.972,492.77
89432.9,3476.44,430.589,462.0,492.24
89442.9,3475.94,430.567,462.0,492.827
89452.9,3475.94,430.567,462.066,492.87
89462.9,3475.64,430.559,462.056,492.87
89472.9,3475.64,430.584,462.056,492.911
89482.9,3475.19,430.584,462.078,492.959
89492.9,3475.22,430.61,462.078,492.959
89502.9,3475.22,430.517,462.04,492.973
89512.9,3475.55,430.68,461.996,492.973
89522.9,3470.2,430.694,461.996,492.961
89532.9,3477.2,430.694,462.006,492.938
89542.9,3478.0,430.727,462.006,492.938
89552.9,3478.0,430.718,462.041,492.93
89562.9,3478.09,430.718,462.038,492.93
89572.9,3478.41,430.737,462.038,492.875
89582.9,3478.41,430.737,462.08,492.882
89592.9,3478.08,430.665,461.978,492.882
89602.9,3478.08,430.629,462.131,492.924
89612.9,3476.52,430.629,462.169,492.668
89622.9,3476.08,430.666,462.169,493.041
89632.9,3476.08,430.666,462.15,493.011
89642.9,3476.35,430.675,462.128,493.011
89652.9,3476.35,430.67,462.128,493.038
89662.9,3476.35,430.67,462.13,493.057
89672.9,3476.45,430.728,462.13,493.057
89682.9,3476.45,430.616,462.107,493.066
89692.9,3477.58,430.78,462.094,493.066
89702.9,3471.06,430.8,462.094,493.021
89712.9,3479.09,430.8,462.111,493.012
89722.9,3480.15,430.816,462.111,493.012
89732.9,3480.15,430.779,462.169,492.983
89742.9,3480.04,430.779,462.174,492.983
89752.9,3479.54,430.746,462.174,492.995
89762.9,3479.54,430.746,462.208,493.019
89772.9,3479.33,430.742,462.077,493.019
89782.9,3479.33,430.754,462.25,493.08
89792.9,3478.43,430.754,462.266,492.593
89802.9,3477.77,430.748,462.266,493.172
89812.9,3477.77,430.748,462.216,493.162
89822.9,3477.98,430.772,462.221,493.162
89832.9,3477.98,430.838,462.221,493.157
89842.9,3478.23,430.838,462.211,493.166
89852.9,3479.94,430.85,462.211,493.166
89862.9,3479.94,430.723,462.186,493.164
89872.9,3480.61,430.937,462.168,493.164
89882.9,3472.88,430.865,462.168,493.064
89892.9,3481.08,430.865,462.226,493.078
89902.9,3481.0,430.833,462.226,493.078
89912.9,3481.0,430.834,462.262,493.055
89922.9,3480.38,430.834,462.291,493.055
89932.9,3481.09,430.799,462.291,493.133
89942.9,3481.09,430.799,462.333,493.176
89952.9,3480.06,430.82,462.192,493.176
89962.9,3480.06,430.795,462.361,493.24
89972.9,3479.55,430.795,462.33,492.606
89982.9,3479.65,430.871,462.33,493.248
89992.9,3479.65,430.871,462.296,493.258
90002.9,3480.35,430.923,462.287,493.258
90012.9,3480.35,430.945,462.287,493.243
90022.9,3480.9,430.945,462.257,493.211
90032.9,3482.37,430.945,462.257,493.211
90042.9,3482.37,430.7,462.293,493.161
90052.9,3482.06,430.924,462.3,493.161
90062.9,3475.29,430.922,462.3,493.186
90072.9,3482.48,430.922,462.356,493.182
90082.9,3482.12,430.889,462.356,493.182
90092.9,3482.12,430.89,462.371,493.172
90102.9,3481.67,430.89,462.387,493.172
90112.9,3481.98,430.879,462.387,493.238
90122.9,3481.98,430.879,462.399,493.252
90132.9,3480.57,430.885,462.265,493.252
90142.9,3480.57,430.93,462.409,493.324
90152.9,3481.29,430.93,462.372,492.876
90162.9,3481.4,430.989,462.372,493.347
90172.9,3481.4,430.989,462.354,493.326
90182.9,3482.09,430.996,462.321,493.326
90192.9,3482.09,431.033,462.321,493.322
90202.9,3483.13,431.033,462.367,493.294
90212.9,3484.21,431.046,462.367,493.294
90222.9,3484.21,430.854,462.388,493.261
90232.9,3484.45,431.014,462.444,493.261
90242.9,3478.4,431.011,462.444,493.306
90252.9,3484.03,431.011,462.49,493.305
90262.9,3482.7,430.95,462.49,493.305
90272.9,3482.7,430.927,462.487,493.312
90282.9,3482.1,430.927,462.476,493.312
90292.9,3482.44,430.94,462.476,493.36
90302.9,3482.44,430.94,462.501,493.391
90312.9,3482.18,431.007,462.384,493.391
90322.9,3482.18,431.039,462.463,493.427
90332.9,3482.55,431.039,462.42,493.036
90342.9,3483.21,431.054,462.42,493.409
90352.9,3483.21,431.054,462.437,493.362
90362.9,3483.98,431.086,462.413,493.362
90372.9,3483.98,431.117,462.413,493.349
90382.9,3485.49,431.117,462.433,493.345
90392.9,3485.31,431.091,462.433,493.345
90402.9,3485.31,430.942,462.508,493.349
90412.9,3484.82,431.046,462.532,493.349
90422.9,3482.16,431.06,462.532,493.345
90432.9,3484.62,431.06,462.602,493.465
90442.9,3484.13,431.031,462.602,493.465
90452.9,3484.13,431.031,462.591,493.486
90462.9,3483.44,431.031,462.565,493.486
90472.9,3483.66,431.064,462.565,493.52
90482.9,3483.66,431.064,462.553,493.548
90492.9,3484.72,431.16,462.573,493.548
90502.9,3484.72,431.2,462.547,493.539
90512.9,3485.7,431.2,462.523,493.038
90522.9,3486.26,431.185,462.523,493.448
90532.9,3486.26,431.185,462.531,493.428
90542.9,3487.06,431.178,462.558,493.428
90552.9,3487.06,431.133,462.558,493.459
90562.9,3486.87,431.133,462.583,493.422
90572.9,3486.48,431.098,462.583,493.422
90582.9,3486.48,430.949,462.64,493.493
90592.9,3484.8,431.111,462.644,493.493
90602.9,3481.25,431.128,462.644,493.567
90612.9,3484.7,431.128,462.658,493.605
90622.9,3485.32,431.189,462.658,493.605
90632.9,3485.32,431.205,462.605,493.62
90642.9,3486.56,431.205,462.648,493.62
90652.9,3485.25,431.221,462.648,493.659
